gene_id gene_name pvalue
ENSG00000000003.10 TSPAN6 0.700275440392493
ENSG00000000419.8 DPM1 1
ENSG00000000457.9 SCYL3 0.7718591370967339
ENSG00000000460.12 C1orf112 0.15420767437021946
ENSG00000000938.8 FGR 0.6247614043348352
ENSG00000000971.11 CFH 0.4213922996758773
ENSG00000001036.9 FUCA2 0.365887665476232
ENSG00000001084.6 GCLC 0.5955707139557702
ENSG00000001167.10 NFYA 1
ENSG00000001460.13 STPG1 1
ENSG00000001461.12 NIPAL3 1
ENSG00000001497.12 LAS1L 0.1564415707152994
ENSG00000001561.6 ENPP4 1
ENSG00000001617.7 SEMA3F 0.8803215578661644
ENSG00000001626.10 CFTR 1
ENSG00000001629.5 ANKIB1 0.5584402158444985
ENSG00000001630.11 CYP51A1 1
ENSG00000001631.10 KRIT1 0.8227994402613347
ENSG00000002016.12 RAD52 1
ENSG00000002330.9 BAD 1
ENSG00000002549.8 LAP3 0.20361496668724222
ENSG00000002586.13 CD99 0.0806247408353021
ENSG00000002587.5 HS3ST1 0.3580292471258496
ENSG00000002745.8 WNT16 1
ENSG00000002746.10 HECW1 1
ENSG00000002822.11 MAD1L1 0.7071012567232988
ENSG00000002834.13 LASP1 0.6925132564412667
ENSG00000002919.10 SNX11 0.5098830736380031
ENSG00000002933.3 TMEM176A 1
ENSG00000003056.3 M6PR 0.2417676927841632
ENSG00000003096.9 KLHL13 0.1483435898386599
ENSG00000003137.4 CYP26B1 1
ENSG00000003147.13 ICA1 1
ENSG00000003249.9 DBNDD1 1
ENSG00000003393.10 ALS2 1
ENSG00000003400.10 CASP10 0.3447691347994961
ENSG00000003402.15 CFLAR 0.05212121043172009
ENSG00000003436.10 TFPI 1
ENSG00000003509.11 NDUFAF7 0.658771839759749
ENSG00000003756.12 RBM5 0.23777764046615252
ENSG00000003987.9 MTMR7 1
ENSG00000003989.12 SLC7A2 1
ENSG00000004059.6 ARF5 0.9062789099018502
ENSG00000004139.9 SARM1 0.711039156874579
ENSG00000004142.7 POLDIP2 1
ENSG00000004399.8 PLXND1 0.5525376468692123
ENSG00000004455.12 AK2 0.3015554351356684
ENSG00000004468.8 CD38 1
ENSG00000004478.5 FKBP4 0.4681279758640055
ENSG00000004487.11 KDM1A 0.5498344159183398
ENSG00000004534.10 RBM6 0.34327570511361893
ENSG00000004660.10 CAMKK1 0.4895885654793959
ENSG00000004700.11 RECQL 0.5348458304392725
ENSG00000004766.11 CCDC132 1
ENSG00000004776.7 HSPB6 1
ENSG00000004777.14 ARHGAP33 1
ENSG00000004779.5 NDUFAB1 1
ENSG00000004799.7 PDK4 0.4534661677127735
