gene_id gene_name pvalue
ENSG00000000003 TSPAN6 0.31944707323386085
ENSG00000000419 DPM1 0.37201358474805174
ENSG00000000457 SCYL3 0.009258671682533828
ENSG00000000460 C1orf112 1
ENSG00000000938 FGR 0.3280550991121311
ENSG00000000971 CFH 0.16335839807783042
ENSG00000001036 FUCA2 0.26307890233324177
ENSG00000001084 GCLC 1
ENSG00000001167 NFYA 0.5182862740246832
ENSG00000001460 STPG1 1
ENSG00000001461 NIPAL3 1
ENSG00000001497 LAS1L 0.3178961941862296
ENSG00000001561 ENPP4 0.548598555827572
ENSG00000001617 SEMA3F 0.016662873855485757
ENSG00000001626 CFTR 1
ENSG00000001629 ANKIB1 0.2654749116008592
ENSG00000001630 CYP51A1 1
ENSG00000001631 KRIT1 0.24667966321783458
ENSG00000002016 RAD52 0.01910155328630816
ENSG00000002079 MYH16 0.5321510140039798
ENSG00000002330 BAD 0.12394016879804733
ENSG00000002549 LAP3 0.3976254540595725
ENSG00000002586 CD99 0.2979000939456459
ENSG00000002587 HS3ST1 0.20404193636789936
ENSG00000002745 WNT16 0.9622645051122333
ENSG00000002746 HECW1 1
ENSG00000002822 MAD1L1 0.18789448209199175
ENSG00000002834 LASP1 0.7859473893057367
ENSG00000002919 SNX11 0.07525447046311164
ENSG00000002933 TMEM176A 0.5140753856336767
ENSG00000003056 M6PR 0.39999548968494003
ENSG00000003096 KLHL13 1
ENSG00000003137 CYP26B1 1
ENSG00000003147 ICA1 0.4917004189315797
ENSG00000003249 DBNDD1 1
ENSG00000003393 ALS2 1
ENSG00000003400 CASP10 0.49437886010991156
ENSG00000003402 CFLAR 0.6381463023657584
ENSG00000003436 TFPI 0.2282098784951049
ENSG00000003509 NDUFAF7 1
ENSG00000003756 RBM5 0.9347833998918246
ENSG00000003987 MTMR7 0.5250490110278003
ENSG00000003989 SLC7A2 0.041551223082573543
ENSG00000004059 ARF5 0.3891474223852131
ENSG00000004139 SARM1 0.7195947499990326
ENSG00000004142 POLDIP2 1
ENSG00000004399 PLXND1 0.661497685940076
ENSG00000004455 AK2 0.5566441095332112
ENSG00000004468 CD38 1
ENSG00000004478 FKBP4 0.12329289566112293
ENSG00000004487 KDM1A 6.093974126101333e-4
ENSG00000004534 RBM6 0.44534246084554624
ENSG00000004660 CAMKK1 1
ENSG00000004700 RECQL 0.15041757883058218
ENSG00000004766 CCDC132 0.7435968019374493
ENSG00000004776 HSPB6 1
ENSG00000004777 ARHGAP33 1
ENSG00000004779 NDUFAB1 0.008463770786628954
ENSG00000004799 PDK4 0.7765633682511809
ENSG00000004838 ZMYND10 0.5711730727144613
ENSG00000004848 ARX 0.804472196857054
ENSG00000004864 SLC25A13 0.060107449567422123
ENSG00000004866 ST7 0.845619537538983
ENSG00000004897 CDC27 0.06837188972592496
ENSG00000004961 HCCS 0.02296237708031069
ENSG00000004975 DVL2 0.22392556539585592
ENSG00000005007 UPF1 0.24478492106247213
ENSG00000005020 SKAP2 0.25631793094711924
ENSG00000005022 SLC25A5 0.6654665040557688
ENSG00000005059 CCDC109B 0.054405766126700644
ENSG00000005075 POLR2J 0.013682447654080958
ENSG00000005100 DHX33 0.7627840834691573
ENSG00000005108 THSD7A 0.02058889693400686
ENSG00000005156 LIG3 0.1985984656353315
ENSG00000005175 RPAP3 0.6488363904949838
ENSG00000005189 AC004381.6 0.32157835250722083
ENSG00000005194 CIAPIN1 0.828868562006228
ENSG00000005206 SPPL2B 1
ENSG00000005238 FAM214B 0.9539838821854879
ENSG00000005243 COPZ2 0.018565286835877545
ENSG00000005249 PRKAR2B 1
ENSG00000005302 MSL3 0.043846794178753465
ENSG00000005339 CREBBP 1
ENSG00000005379 BZRAP1 1
ENSG00000005381 MPO 0.2818202386301645
ENSG00000005421 PON1 1
ENSG00000005436 GCFC2 1
ENSG00000005448 WDR54 0.7864591816277958
ENSG00000005469 CROT 0.5416475460551741
ENSG00000005471 ABCB4 0.0326050749350059
ENSG00000005483 MLL5 0.10706575838407324
ENSG00000005486 RHBDD2 1
ENSG00000005513 SOX8 1
ENSG00000005700 IBTK 0.9479607795527575
ENSG00000005801 ZNF195 0.3800461883649967
ENSG00000005810 MYCBP2 1
ENSG00000005812 FBXL3 0.4510896351878809
ENSG00000005844 ITGAL 0.3728505133250172
ENSG00000005882 PDK2 0.07540729163595769
ENSG00000005884 ITGA3 0.6004336434912998
ENSG00000005889 ZFX 0.39128577345557264
ENSG00000005893 LAMP2 0.0627503740784205
ENSG00000005955 GGNBP2 0.5444894221161328
ENSG00000005961 ITGA2B 0.047577939414534746
ENSG00000005981 ASB4 0.009327887990530446
ENSG00000006007 GDE1 0.17043182739388135
ENSG00000006015 C19orf60 0.5928196014692271
ENSG00000006016 CRLF1 1
ENSG00000006025 OSBPL7 0.07083093366120168
ENSG00000006042 TMEM98 0.5453101310523975
ENSG00000006047 YBX2 0.6982340646909382
ENSG00000006062 MAP3K14 0.4704757465820159
ENSG00000006071 ABCC8 0.6532824677020611
ENSG00000006114 SYNRG 0.20589227545009361
ENSG00000006116 CACNG3 1
ENSG00000006118 TMEM132A 1
ENSG00000006125 AP2B1 1
ENSG00000006128 TAC1 0.0013369381159383574
ENSG00000006194 ZNF263 0.4300874571826772
ENSG00000006210 CX3CL1 0.12167425502544849
ENSG00000006282 SPATA20 0.4802023461853703
ENSG00000006283 CACNA1G 1
ENSG00000006327 TNFRSF12A NA
ENSG00000006377 DLX6 1
ENSG00000006432 MAP3K9 1
ENSG00000006451 RALA 0.019139538325446456
ENSG00000006453 BAIAP2L1 0.8899291086189121
ENSG00000006459 JHDM1D 3.12385584330151e-4
ENSG00000006468 ETV1 1
ENSG00000006530 AGK 0.2512321370441992
ENSG00000006534 ALDH3B1 1
ENSG00000006576 PHTF2 1
ENSG00000006607 FARP2 0.0024755015577100628
ENSG00000006611 USH1C 5.315978850340424e-4
ENSG00000006625 GGCT 0.2177792271516927
ENSG00000006634 DBF4 0.8598076056198884
ENSG00000006652 IFRD1 0.009639233404222089
ENSG00000006695 COX10 0.9932386559790883
ENSG00000006704 GTF2IRD1 0.11206774554462795
ENSG00000006712 PAF1 0.7613005931254632
ENSG00000006715 VPS41 0.23823067063049344
ENSG00000006740 ARHGAP44 1
ENSG00000006744 ELAC2 0.09335586251155559
ENSG00000006747 SCIN 0.034660279030079164
ENSG00000006756 ARSD 0.5690895783734728
ENSG00000006757 PNPLA4 0.3528560096354749
ENSG00000006831 ADIPOR2 0.08054419636916153
ENSG00000006837 CDKL3 0.016230773256044096
ENSG00000007001 UPP2 0.1615490298536652
ENSG00000007047 MARK4 0.011492228391104099
ENSG00000007062 PROM1 0.4174975669931079
ENSG00000007080 CCDC124 0.8824490781815585
ENSG00000007129 CEACAM21 0.10045421051151118
ENSG00000007168 PAFAH1B1 1
ENSG00000007171 NOS2 0.3762995518074725
ENSG00000007174 DNAH9 0.1241667986499736
ENSG00000007202 KIAA0100 0.9044845000184728
ENSG00000007237 GAS7 1
ENSG00000007255 TRAPPC6A 0.1289005225073135
ENSG00000007264 MATK 1
ENSG00000007341 ST7L 0.07236169612451691
ENSG00000007372 PAX6 1
ENSG00000007376 RPUSD1 1
ENSG00000007384 RHBDF1 0.20464041931172838
ENSG00000007392 LUC7L 0.3268041792412191
ENSG00000007402 CACNA2D2 1
ENSG00000007516 BAIAP3 1
ENSG00000007520 TSR3 0.912367403362159
ENSG00000007541 PIGQ 1
ENSG00000007545 CRAMP1L 0.292680461128058
ENSG00000007866 TEAD3 0.47742105128033685
ENSG00000007908 SELE 0.022249568548607584
ENSG00000007923 DNAJC11 0.1680302036981885
ENSG00000007933 FMO3 0.15958392132048455
ENSG00000007944 MYLIP 0.10505613163042614
ENSG00000008018 PSMB1 0.3819039964126011
ENSG00000008056 SYN1 1
ENSG00000008083 JARID2 0.39408974464934377
ENSG00000008086 CDKL5 1
ENSG00000008118 CAMK1G 1
ENSG00000008128 CDK11A 0.42803720195201417
ENSG00000008130 NADK 0.028473627359717802
ENSG00000008226 DLEC1 0.967117770529087
ENSG00000008256 CYTH3 1
ENSG00000008277 ADAM22 1
ENSG00000008282 SYPL1 0.3418343246876411
ENSG00000008283 CYB561 1
ENSG00000008294 SPAG9 1
ENSG00000008300 CELSR3 1
ENSG00000008311 AASS 1
ENSG00000008324 SS18L2 0.09721855784889162
ENSG00000008382 MPND 1
ENSG00000008394 MGST1 0.7868241131172152
ENSG00000008405 CRY1 0.03658117802870959
ENSG00000008438 PGLYRP1 0.5613809848036145
ENSG00000008441 NFIX 1
ENSG00000008513 ST3GAL1 0.7586950085711939
ENSG00000008517 IL32 0.46128645412149705
ENSG00000008710 PKD1 0.10281565992618087
ENSG00000008735 MAPK8IP2 1
ENSG00000008838 MED24 0.7139379292388078
ENSG00000008853 RHOBTB2 1
ENSG00000008869 HEATR5B 0.24160580978182186
ENSG00000008952 SEC62 0.8664998448737243
ENSG00000008988 RPS20 5.597857211685485e-4
ENSG00000009307 CSDE1 0.2086966610422286
ENSG00000009335 UBE3C 0.005738429195626925
ENSG00000009413 REV3L 0.09703544956056732
ENSG00000009694 TENM1 0.01888027398060251
ENSG00000009709 PAX7 1
ENSG00000009724 MASP2 0.4910215032521976
ENSG00000009780 FAM76A 0.8205860837932276
ENSG00000009790 TRAF3IP3 0.1544441247500878
ENSG00000009830 POMT2 1
ENSG00000009844 VTA1 0.5540736179601038
ENSG00000009950 MLXIPL 1
ENSG00000009954 BAZ1B 0.8741530418474994
ENSG00000010017 RANBP9 0.27363685867561666
ENSG00000010072 SPRTN 0.2100180681379609
ENSG00000010165 METTL13 0.4322426893992661
ENSG00000010219 DYRK4 1
ENSG00000010244 ZNF207 0.003998362439281372
ENSG00000010256 UQCRC1 0.5386875678831415
ENSG00000010270 STARD3NL 0.5868608333612604
