gene_id gene_name pvalue
ENSG00000000003 TSPAN6 0.619084702313025
ENSG00000000419 DPM1 0.589010438064196
ENSG00000000457 SCYL3 0.907719913337798
ENSG00000000460 C1orf112 0.852757252487
ENSG00000000938 FGR 0.311552493370814
ENSG00000000971 CFH 0.716721675632548
ENSG00000001036 FUCA2 0.597195964837112
ENSG00000001084 GCLC 0.461211979323257
ENSG00000001167 NFYA 0.378617819085945
ENSG00000001460 STPG1 0.947619672515956
ENSG00000001461 NIPAL3 0.572326600766381
ENSG00000001497 LAS1L 0.522302497345516
ENSG00000001561 ENPP4 0.464769230984467
ENSG00000001617 SEMA3F 0.72185248616135
ENSG00000001626 CFTR 0.468798035901535
ENSG00000001629 ANKIB1 0.514163355213303
ENSG00000001630 CYP51A1 0.766370765901237
ENSG00000001631 KRIT1 0.764574869616379
ENSG00000002016 RAD52 0.322283858084797
ENSG00000002079 MYH16 0.820207030412011
ENSG00000002330 BAD 0.477688829658179
ENSG00000002549 LAP3 0.815510290662249
ENSG00000002586 CD99 0.596234238573305
ENSG00000002587 HS3ST1 0.991354830092621
ENSG00000002745 WNT16 0.520938809010853
ENSG00000002746 HECW1 0.191350247891635
ENSG00000002822 MAD1L1 0.904427304903365
ENSG00000002834 LASP1 0.102777311268598
ENSG00000002919 SNX11 0.983147574793491
ENSG00000002933 TMEM176A 0.574882673508954
ENSG00000003056 M6PR 0.620379693622567
ENSG00000003096 KLHL13 0.26216096132272
ENSG00000003137 CYP26B1 0.0488863557543269
ENSG00000003147 ICA1 0.577915446247015
ENSG00000003249 DBNDD1 0.00744481612845714
ENSG00000003393 ALS2 0.386253603922253
ENSG00000003400 CASP10 0.869363789369812
ENSG00000003402 CFLAR 0.862300573799775
ENSG00000003436 TFPI 0.654023997632861
ENSG00000003509 NDUFAF7 0.632065964772618
ENSG00000003756 RBM5 0.401160469239341
ENSG00000003987 MTMR7 0.817566593510689
ENSG00000003989 SLC7A2 0.106548816051818
ENSG00000004059 ARF5 0.234282325814737
ENSG00000004139 SARM1 0.389051103101188
ENSG00000004142 POLDIP2 0.406847081803571
ENSG00000004399 PLXND1 0.204504174298582
ENSG00000004455 AK2 0.604401018106975
ENSG00000004468 CD38 0.0206468974561463
ENSG00000004478 FKBP4 0.190647074643036
ENSG00000004487 KDM1A 0.939180139943146
ENSG00000004534 RBM6 0.459363925026031
ENSG00000004660 CAMKK1 0.42745136546744
ENSG00000004700 RECQL 0.310347985800932
ENSG00000004766 CCDC132 0.304143282710894
ENSG00000004776 HSPB6 0.643735834017679
ENSG00000004777 ARHGAP33 0.302106378240667
ENSG00000004779 NDUFAB1 0.82438234203001
ENSG00000004799 PDK4 0.511422476746991
ENSG00000004838 ZMYND10 0.835682502970126
ENSG00000004848 ARX 0.971471975365417
ENSG00000004864 SLC25A13 0.163121046856012
ENSG00000004866 ST7 0.671906416757154
ENSG00000004897 CDC27 0.726666840014833
ENSG00000004961 HCCS 0.91593792914722
ENSG00000004975 DVL2 0.783814142935792
ENSG00000005007 UPF1 0.871363868962998
ENSG00000005020 SKAP2 0.580033278470107
ENSG00000005022 SLC25A5 0.86110364056683
ENSG00000005059 CCDC109B 0.514374304700752
ENSG00000005075 POLR2J 0.903883595323775
ENSG00000005100 DHX33 0.530873930997052
ENSG00000005108 THSD7A 0.874848302188719
ENSG00000005156 LIG3 0.902791573649189
ENSG00000005175 RPAP3 0.496795725915081
ENSG00000005189 AC004381.6 0.501232909825306
ENSG00000005194 CIAPIN1 0.657238785151469
ENSG00000005206 SPPL2B 0.348050468997972
ENSG00000005238 FAM214B 0.574378988523337
ENSG00000005243 COPZ2 0.673648734057407
ENSG00000005249 PRKAR2B 0.813821121383087
ENSG00000005302 MSL3 0.632008100883089
ENSG00000005339 CREBBP 0.519562888188922
ENSG00000005379 BZRAP1 0.229214709651105
ENSG00000005381 MPO 0.136059888055757
ENSG00000005421 PON1 0.919415562940673
ENSG00000005436 GCFC2 0.672407106228378
ENSG00000005448 WDR54 0.335921942816277
ENSG00000005469 CROT 0.629226451872385
ENSG00000005471 ABCB4 0.877499735813835
ENSG00000005483 MLL5 0.530829703981555
ENSG00000005486 RHBDD2 0.154091435932214
ENSG00000005513 SOX8 0.951853740435672
ENSG00000005700 IBTK 0.890908838167218
ENSG00000005801 ZNF195 0.815030667902968
ENSG00000005810 MYCBP2 0.763273254691756
ENSG00000005812 FBXL3 0.626736315361245
ENSG00000005844 ITGAL 0.998039837963561
ENSG00000005882 PDK2 0.0935430328513203
ENSG00000005884 ITGA3 0.774330498740834
ENSG00000005889 ZFX 0.495750704804719
ENSG00000005893 LAMP2 0.459255760511849
ENSG00000005955 GGNBP2 0.489402635388755
ENSG00000005961 ITGA2B 0.610654491281527
ENSG00000005981 ASB4 0.218801642716752
ENSG00000006007 GDE1 0.998868057581669
ENSG00000006015 C19orf60 0.852957373935309
ENSG00000006016 CRLF1 0.94043213324106
ENSG00000006025 OSBPL7 0.870087751479869
ENSG00000006042 TMEM98 0.138212520463991
ENSG00000006047 YBX2 0.503280091535541
ENSG00000006062 MAP3K14 0.882529158449229
ENSG00000006071 ABCC8 0.997814375668811
ENSG00000006114 SYNRG 0.653660857882685
ENSG00000006116 CACNG3 0.00442981853176837
