gene_id gene_name pvalue
ENSG00000000003 TSPAN6 1
ENSG00000000419 DPM1 0.8710154203067136
ENSG00000000457 SCYL3 0.5857317388442783
ENSG00000000460 C1orf112 0.7547231189415525
ENSG00000000938 FGR 1
ENSG00000000971 CFH 1
ENSG00000001036 FUCA2 1
ENSG00000001084 GCLC 0.3019090787617755
ENSG00000001167 NFYA 0.21346060418807902
ENSG00000001460 STPG1 0.11734219055058483
ENSG00000001461 NIPAL3 0.088461205518973
ENSG00000001497 LAS1L 0.7959813235093705
ENSG00000001561 ENPP4 1
ENSG00000001617 SEMA3F 0.5447798892795632
ENSG00000001626 CFTR 1
ENSG00000001629 ANKIB1 1
ENSG00000001630 CYP51A1 1
ENSG00000001631 KRIT1 0.3906295591555632
ENSG00000002016 RAD52 0.6801429280110678
ENSG00000002079 MYH16 0.4034247534567395
ENSG00000002330 BAD 1
ENSG00000002549 LAP3 1
ENSG00000002586 CD99 1
ENSG00000002587 HS3ST1 0.11730871800531152
ENSG00000002745 WNT16 0.2533890717075238
ENSG00000002746 HECW1 0.5523549511963608
ENSG00000002822 MAD1L1 0.45876835234844987
ENSG00000002834 LASP1 1
ENSG00000002919 SNX11 0.5148363445825216
ENSG00000002933 TMEM176A 1
ENSG00000003056 M6PR 0.7847597125461985
ENSG00000003096 KLHL13 0.12505375463331644
ENSG00000003137 CYP26B1 1
ENSG00000003147 ICA1 0.9385567853154376
ENSG00000003249 DBNDD1 0.838844113493358
ENSG00000003393 ALS2 0.2601766511892899
ENSG00000003400 CASP10 1
ENSG00000003402 CFLAR 1
ENSG00000003436 TFPI 0.09001165587096417
ENSG00000003509 NDUFAF7 0.40876955434983187
ENSG00000003756 RBM5 0.5712991167069162
ENSG00000003987 MTMR7 0.6891925351953182
ENSG00000003989 SLC7A2 1
ENSG00000004059 ARF5 0.8795068023367708
ENSG00000004139 SARM1 0.7220587213696948
ENSG00000004142 POLDIP2 0.18641332634813726
ENSG00000004399 PLXND1 0.36083904737634565
ENSG00000004455 AK2 1
ENSG00000004468 CD38 0.9221192378875113
ENSG00000004478 FKBP4 0.8779550662541739
ENSG00000004487 KDM1A 0.4275901517659059
ENSG00000004534 RBM6 0.2444042908379634
ENSG00000004660 CAMKK1 1
ENSG00000004700 RECQL 1
ENSG00000004766 CCDC132 0.22586562157418086
ENSG00000004776 HSPB6 0.4735095222984096
ENSG00000004777 ARHGAP33 0.04943057031549656
ENSG00000004779 NDUFAB1 0.28578642541207233
ENSG00000004799 PDK4 1
ENSG00000004838 ZMYND10 1
ENSG00000004848 ARX 0.6830336096238716
ENSG00000004864 SLC25A13 0.7222288263977327
ENSG00000004866 ST7 1
ENSG00000004897 CDC27 0.5699250032108831
ENSG00000004961 HCCS 0.1887436360035628
ENSG00000004975 DVL2 0.9619761850403606
ENSG00000005007 UPF1 0.8020273171729577
ENSG00000005020 SKAP2 0.8932858666679714
ENSG00000005022 SLC25A5 0.68026330572512
ENSG00000005059 CCDC109B 1
ENSG00000005075 POLR2J 1
ENSG00000005100 DHX33 0.6161684567963022
ENSG00000005108 THSD7A 0.302642080934851
ENSG00000005156 LIG3 0.6676512223987399
ENSG00000005175 RPAP3 0.8528711874122002
ENSG00000005189 AC004381.6 0.7058430842830471
ENSG00000005194 CIAPIN1 0.6905999021876917
ENSG00000005206 SPPL2B 0.5687477116826489
ENSG00000005238 FAM214B 0.1314808669746757
ENSG00000005243 COPZ2 1
ENSG00000005249 PRKAR2B 0.3264820220424941
ENSG00000005302 MSL3 0.5725332384898574
ENSG00000005339 CREBBP 0.7408544374151058
ENSG00000005379 BZRAP1 0.5542764588601334
ENSG00000005381 MPO 1
ENSG00000005421 PON1 0.6930064251330581
ENSG00000005436 GCFC2 0.6026407604172294
ENSG00000005448 WDR54 0.35493661113604486
ENSG00000005469 CROT 0.5959945848528287
ENSG00000005471 ABCB4 1
ENSG00000005483 MLL5 0.519984135510204
ENSG00000005486 RHBDD2 1
ENSG00000005513 SOX8 1
ENSG00000005700 IBTK 1
ENSG00000005801 ZNF195 0.06920290552317096
ENSG00000005810 MYCBP2 0.28142101890353244
ENSG00000005812 FBXL3 0.4388936426115775
ENSG00000005844 ITGAL 1
ENSG00000005882 PDK2 0.6038386841866978
ENSG00000005884 ITGA3 0.22586038729062294
ENSG00000005889 ZFX 1
ENSG00000005893 LAMP2 1
ENSG00000005955 GGNBP2 0.7883210444551951
ENSG00000005961 ITGA2B 1
ENSG00000005981 ASB4 1
ENSG00000006007 GDE1 0.8391766217755655
ENSG00000006015 C19orf60 0.8148270003253079
ENSG00000006016 CRLF1 0.18270083853306848
ENSG00000006025 OSBPL7 0.779367452063235
ENSG00000006042 TMEM98 1
ENSG00000006047 YBX2 0.007035621831065118
ENSG00000006062 MAP3K14 0.5179135377425051
ENSG00000006071 ABCC8 0.6676645679723431
ENSG00000006114 SYNRG 0.4921684812308899
ENSG00000006116 CACNG3 0.6864704444824913
ENSG00000006118 TMEM132A 0.9056901786250102
ENSG00000006125 AP2B1 0.8553060115335915
ENSG00000006128 TAC1 0.07117169165713559
ENSG00000006194 ZNF263 0.5397463623982524
ENSG00000006210 CX3CL1 0.8556691277422828
ENSG00000006282 SPATA20 0.4844146211398655
ENSG00000006283 CACNA1G 0.7224409779886982
ENSG00000006327 TNFRSF12A NA
ENSG00000006377 DLX6 0.85137801580275
ENSG00000006432 MAP3K9 0.673997378173715
ENSG00000006451 RALA 0.21858718942212854
ENSG00000006453 BAIAP2L1 0.7671758933211613
ENSG00000006459 JHDM1D 0.9496483956528057
ENSG00000006468 ETV1 0.6501391691979751
ENSG00000006530 AGK 0.43606339043340625
ENSG00000006534 ALDH3B1 0.6670275880992093
ENSG00000006576 PHTF2 0.1991547492702206
ENSG00000006607 FARP2 1
ENSG00000006611 USH1C 1
ENSG00000006625 GGCT 0.6630193596876808
ENSG00000006634 DBF4 1
ENSG00000006652 IFRD1 1
ENSG00000006695 COX10 0.3768271394478647
ENSG00000006704 GTF2IRD1 0.7968961221853028
ENSG00000006712 PAF1 1
ENSG00000006715 VPS41 0.13265253001020225
ENSG00000006740 ARHGAP44 0.013816851417887521
ENSG00000006744 ELAC2 0.2977473321171644
ENSG00000006747 SCIN 1
ENSG00000006756 ARSD 0.781773437644775
ENSG00000006757 PNPLA4 0.6767338679989267
ENSG00000006831 ADIPOR2 1
ENSG00000006837 CDKL3 1
ENSG00000007001 UPP2 0.38958441815296874
ENSG00000007047 MARK4 0.08618596866272074
ENSG00000007062 PROM1 0.08023034519102148
ENSG00000007080 CCDC124 0.4764737669907557
ENSG00000007129 CEACAM21 1
ENSG00000007168 PAFAH1B1 0.7665425227297502
ENSG00000007171 NOS2 0.08516337142146099
ENSG00000007174 DNAH9 1
ENSG00000007202 KIAA0100 0.37960817085670023
ENSG00000007237 GAS7 0.8466410927010846
ENSG00000007255 TRAPPC6A 0.4651968841687713
ENSG00000007264 MATK 0.16874275902619518
ENSG00000007341 ST7L 1
ENSG00000007372 PAX6 1
ENSG00000007376 RPUSD1 0.41914120416370854
ENSG00000007384 RHBDF1 1
ENSG00000007392 LUC7L 0.637628072572907
ENSG00000007402 CACNA2D2 0.1481700514108536
ENSG00000007516 BAIAP3 0.8417817042259422
ENSG00000007520 TSR3 0.2963805273493469
ENSG00000007541 PIGQ 0.4347986448568924
