gene_id gene_name pvalue
ENSG00000000003.10 TSPAN6 0.385362213028625
ENSG00000000419.8 DPM1 0.771412845422663
ENSG00000000457.9 SCYL3 0.880298852710346
ENSG00000000460.12 C1orf112 0.553439987946453
ENSG00000000938.8 FGR 0.272337919352913
ENSG00000000971.11 CFH 0.00840901184998477
ENSG00000001036.9 FUCA2 0.757925904660562
ENSG00000001084.6 GCLC 0.127284271665234
ENSG00000001167.10 NFYA 0.754410607541669
ENSG00000001460.13 STPG1 0.0223319571073412
ENSG00000001461.12 NIPAL3 0.40211566249938
ENSG00000001497.12 LAS1L 0.957892051416255
ENSG00000001561.6 ENPP4 0.787773451345705
ENSG00000001617.7 SEMA3F 0.97270394645997
ENSG00000001626.10 CFTR 0.951837569939699
ENSG00000001629.5 ANKIB1 0.788854263965408
ENSG00000001630.11 CYP51A1 0.562827344480902
ENSG00000001631.10 KRIT1 0.79627432647232
ENSG00000002016.12 RAD52 0.78839873874583
ENSG00000002330.9 BAD 0.0871959379017207
ENSG00000002549.8 LAP3 0.191382350965336
ENSG00000002586.13 CD99 0.124644429977879
ENSG00000002587.5 HS3ST1 0.445462223033928
ENSG00000002745.8 WNT16 0.778669883916526
ENSG00000002746.10 HECW1 0.887687789500738
ENSG00000002822.11 MAD1L1 0.375041871916781
ENSG00000002834.13 LASP1 0.0413596311377622
ENSG00000002919.10 SNX11 0.439915234002686
ENSG00000002933.3 TMEM176A 0.0767370510157766
ENSG00000003056.3 M6PR 0.676826873497502
ENSG00000003096.9 KLHL13 0.615650068991598
ENSG00000003137.4 CYP26B1 0.284849620405494
ENSG00000003147.13 ICA1 0.959282769789438
ENSG00000003249.9 DBNDD1 0.187575587826981
ENSG00000003393.10 ALS2 0.835120604510308
ENSG00000003400.10 CASP10 0.179721192047247
ENSG00000003402.15 CFLAR 0.652950493627234
ENSG00000003436.10 TFPI 0.767121106672658
ENSG00000003509.11 NDUFAF7 0.933609695466402
ENSG00000003756.12 RBM5 0.825241050519739
ENSG00000003987.9 MTMR7 0.744942248986306
ENSG00000003989.12 SLC7A2 0.541429989502338
ENSG00000004059.6 ARF5 0.939618522902848
ENSG00000004139.9 SARM1 0.224315761238214
ENSG00000004142.7 POLDIP2 0.44534387057261
ENSG00000004399.8 PLXND1 0.0275165206006777
ENSG00000004455.12 AK2 0.236333382933443
ENSG00000004468.8 CD38 0.450534605804522
ENSG00000004478.5 FKBP4 0.897256822764064
ENSG00000004487.11 KDM1A 0.89015991822463
ENSG00000004534.10 RBM6 0.830949320344126
ENSG00000004660.10 CAMKK1 0.290953261177955
ENSG00000004700.11 RECQL 0.302639902906144
ENSG00000004766.11 CCDC132 0.938750878814513
ENSG00000004776.7 HSPB6 0.811516765374101
ENSG00000004777.14 ARHGAP33 0.524722386421777
ENSG00000004779.5 NDUFAB1 0.943506620710677
ENSG00000004799.7 PDK4 0.653897362673338
ENSG00000004838.9 ZMYND10 0.0510472725006126
ENSG00000004848.6 ARX 0.371210424345867
ENSG00000004864.9 SLC25A13 0.984004064473491
ENSG00000004866.14 ST7 0.336255215872974
ENSG00000004897.7 CDC27 0.971146721815527
ENSG00000004961.10 HCCS 0.26829810718274
ENSG00000004975.7 DVL2 0.987546309080851
ENSG00000005007.8 UPF1 0.708671687456154
ENSG00000005020.8 SKAP2 0.694236184467387
ENSG00000005022.5 SLC25A5 0.226595343638099
ENSG00000005059.11 CCDC109B 0.914646838076549
ENSG00000005075.11 POLR2J 0.478628599910817
ENSG00000005100.8 DHX33 0.692735941109847
ENSG00000005108.11 THSD7A 0.0728703497626558
ENSG00000005156.7 LIG3 0.247341481520572
ENSG00000005175.5 RPAP3 0.309449206469322
ENSG00000005189.15 AC004381.6 0.557378578618292
ENSG00000005194.10 CIAPIN1 0.433039144269988
ENSG00000005206.12 SPPL2B 0.491152639872931
ENSG00000005238.15 FAM214B 0.895586086695541
ENSG00000005243.5 COPZ2 0.399390078311921
ENSG00000005249.8 PRKAR2B 0.476333852417611
ENSG00000005302.13 MSL3 0.104841247579535
ENSG00000005339.8 CREBBP 0.174557621327377
ENSG00000005379.11 BZRAP1 0.928888235900828
ENSG00000005381.6 MPO 0.317470561695432
ENSG00000005421.4 PON1 0.512610249065291
ENSG00000005436.9 GCFC2 0.881153460443418
ENSG00000005448.12 WDR54 0.141590836946223
ENSG00000005469.7 CROT 0.316828625988399
ENSG00000005471.11 ABCB4 0.787025878238278
ENSG00000005483.15 KMT2E 0.571324984493225
ENSG00000005486.12 RHBDD2 0.926807756478942
ENSG00000005513.9 SOX8 0.448231575414874
ENSG00000005700.10 IBTK 0.759801702490508
ENSG00000005801.12 ZNF195 0.275976260031197
ENSG00000005810.13 MYCBP2 0.718303232755493
ENSG00000005812.6 FBXL3 0.43781693106377
ENSG00000005844.13 ITGAL 0.592104205469935
ENSG00000005882.7 PDK2 0.70312100686405
ENSG00000005884.13 ITGA3 0.26452607622797
ENSG00000005889.11 ZFX 0.300085694543886
ENSG00000005893.11 LAMP2 0.190821425734887
ENSG00000005955.8 GGNBP2 0.498721286824014
ENSG00000005961.13 ITGA2B 0.705313004801397
ENSG00000005981.8 ASB4 0.129493920493448
ENSG00000006007.7 GDE1 0.981937187604682
ENSG00000006015.13 C19orf60 0.00422391128434526
ENSG00000006016.6 CRLF1 0.30241975218661
ENSG00000006025.7 OSBPL7 0.959405143128747
ENSG00000006042.7 TMEM98 0.341833923259285
ENSG00000006047.8 YBX2 0.681938927478973
ENSG00000006062.9 MAP3K14 0.715826846875177
ENSG00000006071.7 ABCC8 0.945381195282196
ENSG00000006114.11 SYNRG 0.838025914417474
ENSG00000006116.3 CACNG3 0.0867506060123074
ENSG00000006118.10 TMEM132A 0.23940394077896
ENSG00000006125.12 AP2B1 0.251087787157928
ENSG00000006128.7 TAC1 0.026890351232395
ENSG00000006194.6 ZNF263 0.375167893377894
ENSG00000006210.6 CX3CL1 0.977671074417478
ENSG00000006282.15 SPATA20 0.958917938255053
ENSG00000006283.13 CACNA1G 0.398404155175737
ENSG00000006377.9 DLX6 0.997216717226259
ENSG00000006432.11 MAP3K9 0.953277457275437
ENSG00000006451.3 RALA 0.402256191842353
ENSG00000006453.9 BAIAP2L1 0.978900251294373
ENSG00000006459.6 JHDM1D 0.456030658427284
ENSG00000006468.9 ETV1 0.563759696187272
ENSG00000006530.11 AGK 0.243912610539508
ENSG00000006534.11 ALDH3B1 0.739719230724294
ENSG00000006555.6 TTC22 0.642828425352053
ENSG00000006576.12 PHTF2 0.0972193209715367
ENSG00000006607.9 FARP2 0.437915114627669
ENSG00000006611.11 USH1C 0.597069848868549
ENSG00000006625.13 GGCT 0.893427262642675
ENSG00000006634.3 DBF4 0.0795453087287767
ENSG00000006652.9 IFRD1 0.501542662381745
ENSG00000006695.6 COX10 0.519364256489844
ENSG00000006704.6 GTF2IRD1 0.568929244047042
ENSG00000006712.10 PAF1 0.66308725561942
ENSG00000006715.11 VPS41 0.926037799527852
ENSG00000006740.12 ARHGAP44 0.30598350443518
ENSG00000006744.14 ELAC2 0.238726532113168
ENSG00000006747.10 SCIN 0.482136509080107
ENSG00000006756.11 ARSD 0.492447154810951
ENSG00000006757.7 PNPLA4 0.952302829848177
ENSG00000006831.9 ADIPOR2 0.989538768475493
ENSG00000006837.7 CDKL3 0.461349599679598
ENSG00000007001.8 UPP2 0.807006342894308
ENSG00000007047.10 MARK4 0.176166687763671
ENSG00000007062.7 PROM1 0.175941041591405
ENSG00000007080.6 CCDC124 0.383706000817807
ENSG00000007168.8 PAFAH1B1 0.910507395719553
ENSG00000007171.12 NOS2 0.603468870474064
ENSG00000007174.13 DNAH9 0.855320755015254
ENSG00000007202.10 KIAA0100 0.622035576879118
ENSG00000007237.14 GAS7 0.966908634633569
ENSG00000007255.6 TRAPPC6A 0.141952130056935
ENSG00000007264.9 MATK 0.0113946252765903
ENSG00000007341.14 ST7L 0.117693642753278
ENSG00000007372.16 PAX6 0.875391931600164
ENSG00000007376.3 RPUSD1 0.271864940062374
ENSG00000007384.11 RHBDF1 0.833974988719163
ENSG00000007392.12 LUC7L 0.717320274059365
ENSG00000007402.7 CACNA2D2 0.377716571676479
ENSG00000007516.9 BAIAP3 0.56925229398851
ENSG00000007520.3 TSR3 0.191807281721815
ENSG00000007541.10 PIGQ 0.354746667828177
ENSG00000007545.11 CRAMP1L 0.142399605849817
ENSG00000007866.14 TEAD3 0.400754546265725
ENSG00000007923.11 DNAJC11 0.787235621026346
ENSG00000007944.10 MYLIP 0.58515115254049
ENSG00000008018.8 PSMB1 0.846530133785099
ENSG00000008056.8 SYN1 0.391623412459338
ENSG00000008083.9 JARID2 0.408584331393079
ENSG00000008086.6 CDKL5 0.21779386092521
ENSG00000008118.5 CAMK1G 0.476091661123436
ENSG00000008128.18 CDK11A 0.82495633626472
ENSG00000008130.11 NADK 0.024521262573594
ENSG00000008226.15 DLEC1 0.909047029183216
ENSG00000008256.11 CYTH3 0.821031290314759
ENSG00000008277.10 ADAM22 0.27267573596184
ENSG00000008282.3 SYPL1 0.499962640067161
ENSG00000008283.11 CYB561 0.977937386793091
ENSG00000008294.16 SPAG9 0.279769235252489
ENSG00000008300.10 CELSR3 0.77889319807916
ENSG00000008311.10 AASS 0.691528045287486
ENSG00000008324.6 SS18L2 0.170408774743772
ENSG00000008382.11 MPND 0.954436962043276
ENSG00000008394.8 MGST1 0.0863100698070824
ENSG00000008405.7 CRY1 0.944532871260678
ENSG00000008441.12 NFIX 0.115992157809977
ENSG00000008513.10 ST3GAL1 0.638556798122725
ENSG00000008517.12 IL32 0.169647361847067
ENSG00000008710.13 PKD1 0.704626605573461
ENSG00000008735.10 MAPK8IP2 0.55727183393964
ENSG00000008838.13 MED24 0.483370239442527
ENSG00000008853.12 RHOBTB2 0.218322049530722
ENSG00000008869.7 HEATR5B 0.561711351407396
ENSG00000008952.12 SEC62 0.455862464623748
ENSG00000008988.5 RPS20 0.84542155596662
ENSG00000009307.11 CSDE1 0.88674457980674
ENSG00000009335.13 UBE3C 0.814002495141394
ENSG00000009413.11 REV3L 0.918927307900311
ENSG00000009694.9 TENM1 0.558257373270205
ENSG00000009709.7 PAX7 0.48150887977675
ENSG00000009724.12 MASP2 0.117317803206991
ENSG00000009780.11 FAM76A 0.879899140542631
ENSG00000009790.10 TRAF3IP3 0.843302985543719
ENSG00000009830.7 POMT2 0.334050448135359
ENSG00000009844.11 VTA1 0.216111374094204
ENSG00000009950.11 MLXIPL 0.17447007504975
ENSG00000009954.6 BAZ1B 0.987621046201471
ENSG00000010017.9 RANBP9 0.380801940310429
ENSG00000010072.11 SPRTN 0.922761226046385
ENSG00000010165.15 METTL13 0.103465726610044
ENSG00000010219.9 DYRK4 0.652657971626478
ENSG00000010244.12 ZNF207 0.0236106580601956
ENSG00000010256.6 UQCRC1 0.205317610727527
ENSG00000010270.9 STARD3NL 0.862427882783006
ENSG00000010278.7 CD9 0.564625494681342
ENSG00000010282.10 HHATL 0.68947686346372
ENSG00000010292.8 NCAPD2 0.921702758908024
ENSG00000010295.15 IFFO1 0.751117194386888
ENSG00000010310.4 GIPR 0.341690570069476
ENSG00000010318.15 PHF7 0.249688373339435
ENSG00000010319.2 SEMA3G 0.208763425009624
ENSG00000010322.11 NISCH 0.735278415110411
ENSG00000010327.6 STAB1 0.500378536431238
ENSG00000010361.9 FUZ 0.431422350805719
ENSG00000010379.11 SLC6A13 0.0498512150975057
ENSG00000010404.13 IDS 0.206618182553507
ENSG00000010438.12 PRSS3 0.640310839283325
ENSG00000010539.7 ZNF200 0.714972248885839
ENSG00000010610.5 CD4 0.2907811674854
ENSG00000010626.10 LRRC23 0.225248483277729
ENSG00000010671.11 BTK 0.989759166655461
ENSG00000010704.14 HFE 0.907102424624613
ENSG00000010803.12 SCMH1 0.223410533795248
ENSG00000010810.13 FYN 0.171567229453378
ENSG00000010818.4 HIVEP2 0.660918659315026
ENSG00000011007.8 TCEB3 0.646481584691244
ENSG00000011009.6 LYPLA2 0.306549134286513
ENSG00000011021.17 CLCN6 0.312248063052265
ENSG00000011028.9 MRC2 0.315303708131949
ENSG00000011052.17 NME2 0.385895920431033
ENSG00000011083.4 SLC6A7 0.82461219301057
ENSG00000011105.7 TSPAN9 0.960426637374206
ENSG00000011114.10 BTBD7 0.361515577144717
ENSG00000011132.7 APBA3 0.645472211029873
ENSG00000011143.12 MKS1 0.536168531211433
ENSG00000011198.3 ABHD5 0.122133897060614
ENSG00000011201.6 KAL1 0.753502346195728
ENSG00000011243.13 AKAP8L 0.66474965076088
ENSG00000011258.11 MBTD1 0.277712283797872
ENSG00000011260.9 UTP18 0.445397877200591
ENSG00000011275.14 RNF216 0.679659431563017
ENSG00000011295.11 TTC19 0.748377695344932
ENSG00000011304.12 PTBP1 0.50637622055828
ENSG00000011332.15 DPF1 0.739826411895912
ENSG00000011347.5 SYT7 0.532655565341474
ENSG00000011376.5 LARS2 0.97441111750536
ENSG00000011405.9 PIK3C2A 0.291256066867816
ENSG00000011422.7 PLAUR 0.565800110626943
ENSG00000011426.6 ANLN 0.486528955069523
ENSG00000011451.13 WIZ 0.474177213606671
ENSG00000011454.12 RABGAP1 0.489023846751471
ENSG00000011465.12 DCN 0.0755396609945149
ENSG00000011478.7 QPCTL 0.425612021526022
ENSG00000011485.10 PPP5C 0.574077777173988
ENSG00000011523.9 CEP68 0.420143486949274
ENSG00000011566.10 MAP4K3 0.601432493208937
ENSG00000011590.9 ZBTB32 0.140577882361783
