gene_id gene_name pvalue
ENSG00000000003.10 TSPAN6 0.6046279997698264
ENSG00000000419.8 DPM1 0.17398250057350892
ENSG00000000457.9 SCYL3 0.2572654788993317
ENSG00000000460.12 C1orf112 1
ENSG00000000938.8 FGR 0.7257837678276713
ENSG00000000971.11 CFH 0.6335060596777234
ENSG00000001036.9 FUCA2 0.3709253005405145
ENSG00000001084.6 GCLC 0.1208577082451888
ENSG00000001167.10 NFYA 1
ENSG00000001460.13 STPG1 1
ENSG00000001461.12 NIPAL3 0.17188809375380676
ENSG00000001497.12 LAS1L 0.3812657197792629
ENSG00000001561.6 ENPP4 9.251492484441563e-4
ENSG00000001617.7 SEMA3F 1
ENSG00000001626.10 CFTR 0.6180399516771216
ENSG00000001629.5 ANKIB1 0.057696438014392955
ENSG00000001630.11 CYP51A1 0.3225792903288061
ENSG00000001631.10 KRIT1 0.2599585863016531
ENSG00000002016.12 RAD52 0.1640894978816914
ENSG00000002330.9 BAD 0.22163259832576845
ENSG00000002549.8 LAP3 0.09187880577241916
ENSG00000002586.13 CD99 1
ENSG00000002587.5 HS3ST1 0.7519708578570765
ENSG00000002745.8 WNT16 0.18110467593070445
ENSG00000002746.10 HECW1 0.9010502516728557
ENSG00000002822.11 MAD1L1 0.537040060543625
ENSG00000002834.13 LASP1 1.4785971538252998e-4
ENSG00000002919.10 SNX11 1
ENSG00000002933.3 TMEM176A 1
ENSG00000003056.3 M6PR 0.08702588509887751
ENSG00000003096.9 KLHL13 0.2487389283646772
ENSG00000003137.4 CYP26B1 1
ENSG00000003147.13 ICA1 0.07567071106685473
ENSG00000003249.9 DBNDD1 0.009956484705909546
ENSG00000003393.10 ALS2 1
ENSG00000003400.10 CASP10 0.47517797135506884
ENSG00000003402.15 CFLAR 0.9349930639960589
ENSG00000003436.10 TFPI 1
ENSG00000003509.11 NDUFAF7 0.25517748434960624
ENSG00000003756.12 RBM5 0.8522364749250437
ENSG00000003987.9 MTMR7 0.005804260254215236
ENSG00000003989.12 SLC7A2 1
ENSG00000004059.6 ARF5 0.9562707046122605
ENSG00000004139.9 SARM1 0.004226749120669319
ENSG00000004142.7 POLDIP2 0.7755884325271568
ENSG00000004399.8 PLXND1 0.01867199874927464
ENSG00000004455.12 AK2 0.9675868693116899
ENSG00000004468.8 CD38 1
ENSG00000004478.5 FKBP4 0.040412483812060356
ENSG00000004487.11 KDM1A 0.12675427373776962
ENSG00000004534.10 RBM6 0.2602471991000876
ENSG00000004660.10 CAMKK1 0.8090391819987389
ENSG00000004700.11 RECQL 0.6736813375475226
ENSG00000004766.11 CCDC132 0.010706250674885459
ENSG00000004776.7 HSPB6 0.3088078676271263
ENSG00000004777.14 ARHGAP33 0.01453379859373019
ENSG00000004779.5 NDUFAB1 0.11113586204523189
ENSG00000004799.7 PDK4 1
ENSG00000004838.9 ZMYND10 0.0014805311695950676
ENSG00000004848.6 ARX 0.7877930587660615
ENSG00000004864.9 SLC25A13 0.755644766436486
ENSG00000004866.14 ST7 0.36375193009224777
ENSG00000004897.7 CDC27 5.438705502117243e-4
ENSG00000004961.10 HCCS 0.1943391701860748
ENSG00000004975.7 DVL2 0.32499945016467435
ENSG00000005007.8 UPF1 0.13762181138750848
ENSG00000005020.8 SKAP2 0.08590690173007004
ENSG00000005022.5 SLC25A5 0.2550256141675625
ENSG00000005059.11 CCDC109B 0.6781397877411318
ENSG00000005075.11 POLR2J 0.6626747360388664
ENSG00000005100.8 DHX33 0.8598326312221236
ENSG00000005108.11 THSD7A 0.33534965497491
ENSG00000005156.7 LIG3 1
ENSG00000005175.5 RPAP3 0.20311251641239783
ENSG00000005189.15 AC004381.6 0.5361640309458284
ENSG00000005194.10 CIAPIN1 0.05277134896411617
ENSG00000005206.12 SPPL2B 0.4493287525923667
ENSG00000005238.15 FAM214B 0.41386733500163636
ENSG00000005243.5 COPZ2 0.30461244648115104
ENSG00000005249.8 PRKAR2B 0.008433631073751181
ENSG00000005302.13 MSL3 0.08462048982428107
ENSG00000005339.8 CREBBP 0.11549616941057837
ENSG00000005379.11 BZRAP1 0.04606123223875796
ENSG00000005381.6 MPO 0.5043646672486733
ENSG00000005421.4 PON1 0.3846326083534595
ENSG00000005436.9 GCFC2 0.01678315116007061
ENSG00000005448.12 WDR54 0.4329816374718821
ENSG00000005469.7 CROT 0.3663581445760779
ENSG00000005471.11 ABCB4 0.770520009403937
ENSG00000005483.15 KMT2E 0.2731969270623782
ENSG00000005486.12 RHBDD2 0.032589864105343806
ENSG00000005513.9 SOX8 0.4055698617159604
ENSG00000005700.10 IBTK 6.0849303574254845e-5
ENSG00000005801.12 ZNF195 1
ENSG00000005810.13 MYCBP2 0.09556480928733348
ENSG00000005812.6 FBXL3 0.001860409700949808
ENSG00000005844.13 ITGAL 0.7360847214869055
ENSG00000005882.7 PDK2 0.006996671162286139
ENSG00000005884.13 ITGA3 0.015419582179486649
ENSG00000005889.11 ZFX 0.27847908123085613
ENSG00000005893.11 LAMP2 1
ENSG00000005955.8 GGNBP2 0.17352829974991227
ENSG00000005961.13 ITGA2B 0.11253247057525889
ENSG00000005981.8 ASB4 0.6960461531030808
ENSG00000006007.7 GDE1 0.22875441106208325
ENSG00000006015.13 C19orf60 0.14927074074621188
ENSG00000006016.6 CRLF1 0.17472635697369507
ENSG00000006025.7 OSBPL7 0.4948009035246931
ENSG00000006042.7 TMEM98 1
ENSG00000006047.8 YBX2 0.19381271936744907
ENSG00000006062.9 MAP3K14 0.2340897456518731
ENSG00000006071.7 ABCC8 0.33871409358146054
ENSG00000006114.11 SYNRG 0.24575967486481431
ENSG00000006116.3 CACNG3 0.06341227679820831
ENSG00000006118.10 TMEM132A 0.13013785299334282
ENSG00000006125.12 AP2B1 0.9032235271456746
ENSG00000006128.7 TAC1 0.46785008635468195
ENSG00000006194.6 ZNF263 0.6077564350085725
ENSG00000006210.6 CX3CL1 0.0248653860063653
ENSG00000006282.15 SPATA20 0.06588185288781295
ENSG00000006283.13 CACNA1G 0.004709284042410012
ENSG00000006377.9 DLX6 0.35176543320804377
ENSG00000006432.11 MAP3K9 0.42971066158033144
ENSG00000006451.3 RALA 1
ENSG00000006453.9 BAIAP2L1 0.05290680570898377
ENSG00000006459.6 JHDM1D 0.18350291544256395
ENSG00000006468.9 ETV1 0.2839641784359888
ENSG00000006530.11 AGK 0.004671431497593744
ENSG00000006534.11 ALDH3B1 1
ENSG00000006555.6 TTC22 0.16396255741225887
ENSG00000006576.12 PHTF2 0.03484507380398705
ENSG00000006607.9 FARP2 0.6247677072965127
ENSG00000006611.11 USH1C 1
ENSG00000006625.13 GGCT 0.39416680036454355
ENSG00000006634.3 DBF4 0.6801175440698616
ENSG00000006652.9 IFRD1 0.20362379539264008
ENSG00000006695.6 COX10 1
ENSG00000006704.6 GTF2IRD1 0.03383996712098092
ENSG00000006712.10 PAF1 0.056082820946417665
ENSG00000006715.11 VPS41 0.23833575384370626
ENSG00000006740.12 ARHGAP44 0.031985269468927324
ENSG00000006744.14 ELAC2 1
ENSG00000006747.10 SCIN 1
ENSG00000006756.11 ARSD 0.8081127661384568
ENSG00000006757.7 PNPLA4 0.15927127905633698
ENSG00000006831.9 ADIPOR2 0.6445005383433201
ENSG00000006837.7 CDKL3 0.03206532377043723
ENSG00000007001.8 UPP2 0.8179586321220659
ENSG00000007047.10 MARK4 0.006990181189011084
ENSG00000007062.7 PROM1 0.4126680962160559
ENSG00000007080.6 CCDC124 0.7635847594177639
ENSG00000007168.8 PAFAH1B1 0.21699410111820577
ENSG00000007171.12 NOS2 0.4938780692913158
ENSG00000007174.13 DNAH9 0.07459139906743055
ENSG00000007202.10 KIAA0100 0.5931586123572212
ENSG00000007237.14 GAS7 1
ENSG00000007255.6 TRAPPC6A 1
ENSG00000007264.9 MATK 0.048307837631556806
ENSG00000007341.14 ST7L 0.11592159920081006
ENSG00000007372.16 PAX6 1
ENSG00000007376.3 RPUSD1 0.3217894904838504
ENSG00000007384.11 RHBDF1 0.15923379021082526
ENSG00000007392.12 LUC7L 0.5631238174171052
ENSG00000007402.7 CACNA2D2 0.5546436463934559
ENSG00000007516.9 BAIAP3 0.5096818962068821
ENSG00000007520.3 TSR3 0.6642668325973862
ENSG00000007541.10 PIGQ 0.14393705069124524
ENSG00000007545.11 CRAMP1L 0.32981518860648246
ENSG00000007866.14 TEAD3 1
ENSG00000007923.11 DNAJC11 0.17150160551052807
ENSG00000007944.10 MYLIP 1
ENSG00000008018.8 PSMB1 0.27569103231550596
ENSG00000008056.8 SYN1 0.037487960634163514
ENSG00000008083.9 JARID2 0.600242685127927
ENSG00000008086.6 CDKL5 1
ENSG00000008118.5 CAMK1G 1
ENSG00000008128.18 CDK11A 0.46535465065031945
ENSG00000008130.11 NADK 0.21205092848884552
ENSG00000008226.15 DLEC1 0.36089421291792984
ENSG00000008256.11 CYTH3 1
ENSG00000008277.10 ADAM22 0.0013922262553128066
ENSG00000008282.3 SYPL1 0.6155197168357907
ENSG00000008283.11 CYB561 0.41461062453883807
ENSG00000008294.16 SPAG9 0.001711963181516272
ENSG00000008300.10 CELSR3 0.05129479479768888
ENSG00000008311.10 AASS 0.2914634655021554
ENSG00000008324.6 SS18L2 0.0409811631707787
ENSG00000008382.11 MPND 0.09463065894753162
ENSG00000008394.8 MGST1 1
ENSG00000008405.7 CRY1 0.20041427234173634
ENSG00000008441.12 NFIX 0.05276715167808789
ENSG00000008513.10 ST3GAL1 1
ENSG00000008517.12 IL32 0.5438131646823481
ENSG00000008710.13 PKD1 0.0925076439702703
ENSG00000008735.10 MAPK8IP2 0.04641685641264175
ENSG00000008838.13 MED24 0.682761655959817
ENSG00000008853.12 RHOBTB2 0.08701402924227174
ENSG00000008869.7 HEATR5B 0.03842911336570606
ENSG00000008952.12 SEC62 0.0041713773934356786
ENSG00000008988.5 RPS20 1
ENSG00000009307.11 CSDE1 0.054546040985474435
ENSG00000009335.13 UBE3C 0.20776819820882114
ENSG00000009413.11 REV3L 0.4166108192519121
ENSG00000009694.9 TENM1 0.5134598021516195
ENSG00000009709.7 PAX7 0.3216221164367253
ENSG00000009724.12 MASP2 1
ENSG00000009780.11 FAM76A 0.5784881322332013
ENSG00000009790.10 TRAF3IP3 0.7951227370663079
ENSG00000009830.7 POMT2 0.25649156714359245
ENSG00000009844.11 VTA1 0.09642752361893961
ENSG00000009950.11 MLXIPL 0.2970974689610259
ENSG00000009954.6 BAZ1B 1
ENSG00000010017.9 RANBP9 0.2232987457127416
ENSG00000010072.11 SPRTN 0.041473061862982906
ENSG00000010165.15 METTL13 0.32255558503178555
ENSG00000010219.9 DYRK4 0.03688031782185076
ENSG00000010244.12 ZNF207 0.0544856337102451
ENSG00000010256.6 UQCRC1 0.5598678523390206
ENSG00000010270.9 STARD3NL 1
ENSG00000010278.7 CD9 1
ENSG00000010282.10 HHATL 1
ENSG00000010292.8 NCAPD2 0.07868965923612367
ENSG00000010295.15 IFFO1 0.9158648906326468
ENSG00000010310.4 GIPR 0.850996909975872
ENSG00000010318.15 PHF7 0.4645624223078325
ENSG00000010319.2 SEMA3G 0.5934147465667541
ENSG00000010322.11 NISCH 0.009043098248696228
ENSG00000010327.6 STAB1 1
ENSG00000010361.9 FUZ 0.1293634420043923
ENSG00000010379.11 SLC6A13 1
ENSG00000010404.13 IDS 0.4558701089387895
ENSG00000010438.12 PRSS3 1
ENSG00000010539.7 ZNF200 1
ENSG00000010610.5 CD4 1
ENSG00000010626.10 LRRC23 0.2486988630678186
ENSG00000010671.11 BTK 0.21807179477220565
ENSG00000010704.14 HFE 0.6721035316095334
ENSG00000010803.12 SCMH1 0.5951490496671495
ENSG00000010810.13 FYN 0.12557113478892254
ENSG00000010818.4 HIVEP2 0.4315568826418834
ENSG00000011007.8 TCEB3 0.25269371920309147
ENSG00000011009.6 LYPLA2 0.09487182164634325
ENSG00000011021.17 CLCN6 0.1871995250674398
ENSG00000011028.9 MRC2 1
ENSG00000011052.17 NME2 0.06139994677852245
ENSG00000011083.4 SLC6A7 0.08409099564321379
ENSG00000011105.7 TSPAN9 0.13107049626745668
ENSG00000011114.10 BTBD7 0.21814690420479738
ENSG00000011132.7 APBA3 0.5845490571586335
ENSG00000011143.12 MKS1 1
ENSG00000011198.3 ABHD5 1
ENSG00000011201.6 KAL1 1
ENSG00000011243.13 AKAP8L 0.4428419918569918
ENSG00000011258.11 MBTD1 0.020366502244053612
ENSG00000011260.9 UTP18 0.05351553685701051
ENSG00000011275.14 RNF216 0.32874944592737765
ENSG00000011295.11 TTC19 0.00590130412719158
ENSG00000011304.12 PTBP1 0.6538080580691227
ENSG00000011332.15 DPF1 0.0036566402690737677
ENSG00000011347.5 SYT7 0.004565186686921604
ENSG00000011376.5 LARS2 1
ENSG00000011405.9 PIK3C2A 0.012805055101396312
ENSG00000011422.7 PLAUR 1
ENSG00000011426.6 ANLN 0.47593384060176863
ENSG00000011451.13 WIZ 0.012751834673825613
ENSG00000011454.12 RABGAP1 0.041076628273635285
ENSG00000011465.12 DCN 0.4623908680004914
ENSG00000011478.7 QPCTL 0.9162156808309595
ENSG00000011485.10 PPP5C 0.644309434250186
ENSG00000011523.9 CEP68 0.7084808539976207
ENSG00000011566.10 MAP4K3 5.343284320204354e-4
ENSG00000011590.9 ZBTB32 0.6552170214233463
ENSG00000011600.7 TYROBP 0.6228362438649849
ENSG00000011638.6 TMEM159 0.08672772353513417
ENSG00000011677.8 GABRA3 1
ENSG00000012048.15 BRCA1 0.6165927425711374
ENSG00000012061.11 ERCC1 0.13913835581905937
ENSG00000012124.10 CD22 1
ENSG00000012171.13 SEMA3B 1
ENSG00000012174.7 MBTPS2 0.008124553621070655
ENSG00000012211.8 PRICKLE3 0.5131555773446953
ENSG00000012223.8 LTF 1
ENSG00000012232.4 EXTL3 0.6852635439891405
ENSG00000012660.9 ELOVL5 1
ENSG00000012779.6 ALOX5 0.41798512573246516
ENSG00000012817.11 KDM5D NA
ENSG00000012822.11 CALCOCO1 0.8105629523078536
ENSG00000012963.9 UBR7 0.1040454792621712
ENSG00000012983.7 MAP4K5 0.051786755763118156
ENSG00000013016.10 EHD3 1
ENSG00000013275.3 PSMC4 0.27999282210421356
ENSG00000013288.4 MAN2B2 0.04284000967925193
ENSG00000013293.5 SLC7A14 0.12070756901954242
ENSG00000013297.6 CLDN11 1
ENSG00000013306.11 SLC25A39 0.6622469386730719
ENSG00000013364.14 MVP 1
ENSG00000013374.11 NUB1 0.6089774070017189
ENSG00000013375.11 PGM3 0.1314669481169043
ENSG00000013392.6 RWDD2A 1
ENSG00000013441.11 CLK1 0.872917937101608
ENSG00000013503.5 POLR3B 0.5407842179017847
ENSG00000013523.5 ANGEL1 0.53828701830504
ENSG00000013561.13 RNF14 0.014600149453240494
ENSG00000013563.9 DNASE1L1 0.17727391331235262
ENSG00000013573.12 DDX11 0.4892092720401742
ENSG00000013583.4 HEBP1 0.5513951889004407
ENSG00000013619.9 MAMLD1 0.1825215653439412
ENSG00000013725.10 CD6 0.005714410174046816
ENSG00000013810.14 TACC3 1
ENSG00000014123.9 UFL1 0.018608392804890597
ENSG00000014138.4 POLA2 1
ENSG00000014164.6 ZC3H3 0.3224498907071704
ENSG00000014216.11 CAPN1 0.32606064356789566
ENSG00000014641.13 MDH1 0.01449576729046196
ENSG00000014824.9 SLC30A9 0.0020305583853113505
ENSG00000014914.15 MTMR11 0.4335465344642473
ENSG00000014919.8 COX15 0.8487414848421594
ENSG00000015133.14 CCDC88C 0.13577342482709634
ENSG00000015153.10 YAF2 0.015196281809534943
ENSG00000015171.14 ZMYND11 0.00627661502663419
ENSG00000015285.6 WAS 1
ENSG00000015475.14 BID 0.33920658046929003
ENSG00000015479.13 MATR3 0.009998308037935121
ENSG00000015532.5 XYLT2 0.43916643491860785
ENSG00000015568.8 RGPD5 1
ENSG00000015592.12 STMN4 1
ENSG00000015676.13 NUDCD3 0.8712098302266192
ENSG00000016391.6 CHDH 1
ENSG00000016402.8 IL20RA 0.7573402210713887
ENSG00000016602.8 CLCA4 0.4013798770636774
ENSG00000016864.12 GLT8D1 0.0826849807708563
ENSG00000017260.15 ATP2C1 1
ENSG00000017373.11 SRCIN1 0.0043197143132002935
ENSG00000017427.11 IGF1 1
ENSG00000017483.10 SLC38A5 0.7698137547901877
ENSG00000017621.11 MAGIX 0.010218524777311359
ENSG00000017797.7 RALBP1 0.5077260504862451
ENSG00000018189.8 RUFY3 7.12834141985336e-4
ENSG00000018236.10 CNTN1 0.03097948555408509
ENSG00000018280.12 SLC11A1 1
ENSG00000018408.10 WWTR1 0.2759193247751274
ENSG00000018510.8 AGPS 0.02054449134508316
ENSG00000018607.5 ZNF806 1
ENSG00000018610.9 CXorf56 0.6450825016317832
ENSG00000018625.10 ATP1A2 1
ENSG00000018699.7 TTC27 0.42996924647435136
ENSG00000018869.12 ZNF582 0.14430755296580752
ENSG00000019102.7 VSIG2 0.48324337743447404
ENSG00000019144.12 PHLDB1 0.3321279835191376
ENSG00000019186.5 CYP24A1 0.07701605458681315
ENSG00000019485.8 PRDM11 0.1064925878958116
ENSG00000019505.3 SYT13 0.7832697863699888
ENSG00000019549.4 SNAI2 0.27899908820852465
ENSG00000019582.10 CD74 1
ENSG00000019991.11 HGF 1
ENSG00000019995.6 ZRANB1 0.002339087348090767
ENSG00000020129.11 NCDN 0.19456824231231218
ENSG00000020181.13 GPR124 0.4724274814269558
ENSG00000020256.15 ZFP64 0.011106034153606807
ENSG00000020426.6 MNAT1 0.06059637348646485
ENSG00000020577.9 SAMD4A 1
ENSG00000020922.8 MRE11A 0.04303513726782187
ENSG00000021300.9 PLEKHB1 1
ENSG00000021355.8 SERPINB1 1
ENSG00000021574.7 SPAST 0.009441462861640737
ENSG00000021645.13 NRXN3 0.737195103069372
ENSG00000021762.15 OSBPL5 0.012073640742816347
ENSG00000021776.6 AQR 0.027436371329334245
ENSG00000021826.10 CPS1 0.16023181591842753
ENSG00000022267.12 FHL1 0.3374274726140155
ENSG00000022277.8 RTFDC1 0.5922927136501979
ENSG00000022355.10 GABRA1 0.0033776019769705405
ENSG00000022556.11 NLRP2 1
ENSG00000022567.5 SLC45A4 0.5572653309800751
ENSG00000022840.11 RNF10 0.042339756062182377
ENSG00000022976.11 ZNF839 1
ENSG00000023041.7 ZDHHC6 0.08717113756791406
ENSG00000023171.10 GRAMD1B 0.6897617467512553
ENSG00000023191.12 RNH1 0.7175128611598233
ENSG00000023228.9 NDUFS1 0.07725757413595546
ENSG00000023287.8 RB1CC1 0.05158180894448362
ENSG00000023318.7 ERP44 0.14780303138019923
ENSG00000023330.10 ALAS1 1
ENSG00000023445.9 BIRC3 0.14086080843691975
ENSG00000023516.7 AKAP11 0.06234021295997246
ENSG00000023572.4 GLRX2 1
ENSG00000023608.4 SNAPC1 1
ENSG00000023697.8 DERA 1
ENSG00000023734.6 STRAP 0.17279233758900098
ENSG00000023892.9 DEF6 0.27638752318210885
ENSG00000023902.9 PLEKHO1 0.7298638746367446
ENSG00000023909.5 GCLM 0.2243424002228432
ENSG00000024048.6 UBR2 1
ENSG00000024422.7 EHD2 0.45175001046141383
ENSG00000024526.12 DEPDC1 1
ENSG00000024862.12 CCDC28A 0.7580577034165621
ENSG00000025039.10 RRAGD 0.8331379408176243
ENSG00000025156.8 HSF2 0.1067266729526291
ENSG00000025293.11 PHF20 0.48337827181787124
ENSG00000025423.7 HSD17B6 0.34493438464115544
ENSG00000025434.14 NR1H3 1
ENSG00000025708.8 TYMP 1
ENSG00000025770.14 NCAPH2 0.3237009710424629
ENSG00000025772.7 TOMM34 1
ENSG00000025796.9 SEC63 0.06540319995803587
ENSG00000025800.9 KPNA6 1
ENSG00000026025.9 VIM 1
ENSG00000026036.16 RTEL1-TNFRSF6B 1
ENSG00000026103.15 FAS 0.0715868838558419
ENSG00000026297.11 RNASET2 0.1083734044549246
ENSG00000026508.12 CD44 1
ENSG00000026559.9 KCNG1 0.02023996995918592
ENSG00000026652.9 AGPAT4 0.8446711102323278
ENSG00000026950.12 BTN3A1 0.2926115012272663
ENSG00000027001.7 MIPEP 0.41392650092200006
ENSG00000027075.9 PRKCH 1
ENSG00000027697.8 IFNGR1 0.21493342706547874
ENSG00000027847.9 B4GALT7 0.3212611592092729
ENSG00000028116.12 VRK2 0.572410553477585
ENSG00000028137.12 TNFRSF1B 1
ENSG00000028203.13 VEZT 0.008939268885074158
ENSG00000028277.16 POU2F2 0.1623520843607647
ENSG00000028310.13 BRD9 0.6860292619041402
ENSG00000028528.10 SNX1 0.04093681855894461
ENSG00000028839.5 TBPL1 0.4660030693694919
ENSG00000029153.10 ARNTL2 0.4185054440043779
ENSG00000029363.11 BCLAF1 0.013520550953172684
ENSG00000029364.7 SLC39A9 0.0429257097532367
ENSG00000029534.15 ANK1 0.31533947337581686
ENSG00000029639.6 TFB1M 0.12542354463342795
ENSG00000029725.12 RABEP1 0.0028905064093594935
ENSG00000029993.10 HMGB3 0.0046600552793201935
ENSG00000030066.9 NUP160 0.5152690310271892
ENSG00000030110.8 BAK1 0.567679552562263
ENSG00000030419.12 IKZF2 0.7841219918543055
