gene_id gene_name pvalue
ENSG00000000003 TSPAN6 0.51618341812159
ENSG00000000419 DPM1 0.263111435795835
ENSG00000000457 SCYL3 0.858384510000103
ENSG00000000460 C1orf112 0.00149031861259317
ENSG00000000938 FGR 0.675997938468305
ENSG00000000971 CFH 0.38695811257082
ENSG00000001036 FUCA2 0.866754234683077
ENSG00000001084 GCLC 0.698924080530477
ENSG00000001167 NFYA 0.143716181843788
ENSG00000001460 STPG1 0.819897136939233
ENSG00000001461 NIPAL3 0.277210377187701
ENSG00000001497 LAS1L 0.713160764178595
ENSG00000001561 ENPP4 0.474050611022144
ENSG00000001617 SEMA3F 0.040097562504492
ENSG00000001626 CFTR 0.530275675702204
ENSG00000001629 ANKIB1 0.903153648521049
ENSG00000001630 CYP51A1 0.119323432720131
ENSG00000001631 KRIT1 0.706809937839062
ENSG00000002016 RAD52 0.559384562862144
ENSG00000002079 MYH16 0.00675408708459006
ENSG00000002330 BAD 0.0397700247790602
ENSG00000002549 LAP3 0.120105215096532
ENSG00000002586 CD99 0.42614117204576
ENSG00000002587 HS3ST1 0.00509024889932497
ENSG00000002745 WNT16 0.450188026102176
ENSG00000002746 HECW1 0.564931018211666
ENSG00000002822 MAD1L1 0.389524913397624
ENSG00000002834 LASP1 0.711720350279563
ENSG00000002919 SNX11 0.795205618342506
ENSG00000002933 TMEM176A 0.00267923567998832
ENSG00000003056 M6PR 0.806127571545777
ENSG00000003096 KLHL13 3.42349816231143e-4
ENSG00000003137 CYP26B1 8.61624313931585e-5
ENSG00000003147 ICA1 0.0196548410848891
ENSG00000003249 DBNDD1 0.00913863250791052
ENSG00000003393 ALS2 0.373639650183541
ENSG00000003400 CASP10 0.112117037347434
ENSG00000003402 CFLAR 0.0376881881020347
ENSG00000003436 TFPI 0.753995364079084
ENSG00000003509 NDUFAF7 0.124674575011424
ENSG00000003756 RBM5 0.873250939270272
ENSG00000003987 MTMR7 0.697705813719249
ENSG00000003989 SLC7A2 5.46814312150297e-4
ENSG00000004059 ARF5 0.706242217575621
ENSG00000004139 SARM1 0.262368614045785
ENSG00000004142 POLDIP2 0.110839675062374
ENSG00000004399 PLXND1 0.161588658108797
ENSG00000004455 AK2 0.803290735451464
ENSG00000004468 CD38 0.355893849810046
ENSG00000004478 FKBP4 0.0168862459367734
ENSG00000004487 KDM1A 0.828182300716987
ENSG00000004534 RBM6 0.0174824411743486
ENSG00000004660 CAMKK1 0.0908954438800206
ENSG00000004700 RECQL 0.664926344155153
ENSG00000004766 CCDC132 0.0535180876211091
ENSG00000004776 HSPB6 0.292708833754433
ENSG00000004777 ARHGAP33 0.694113970936132
ENSG00000004779 NDUFAB1 0.709143673694289
ENSG00000004799 PDK4 0.244785127893724
ENSG00000004838 ZMYND10 0.644792293434324
ENSG00000004848 ARX 0.862347146889452
ENSG00000004864 SLC25A13 0.795588456796351
ENSG00000004866 ST7 0.0613665880975547
ENSG00000004897 CDC27 0.0644395845512915
ENSG00000004961 HCCS 0.736148124164259
ENSG00000004975 DVL2 0.442181714402236
ENSG00000005007 UPF1 0.548357290853616
ENSG00000005020 SKAP2 0.0525131130057629
ENSG00000005022 SLC25A5 0.923887814710788
ENSG00000005059 CCDC109B 0.0177526574900238
ENSG00000005075 POLR2J 0.425418642842251
ENSG00000005100 DHX33 0.725529983480276
ENSG00000005108 THSD7A 0.199312712068803
ENSG00000005156 LIG3 0.680729688612354
ENSG00000005175 RPAP3 0.281323960534505
ENSG00000005189 AC004381.6 0.602031041104628
ENSG00000005194 CIAPIN1 0.149662976927489
ENSG00000005206 SPPL2B 0.0234474022004213
ENSG00000005238 FAM214B 0.538454621244103
ENSG00000005243 COPZ2 0.044741709546276
ENSG00000005249 PRKAR2B 0.94424887361482
ENSG00000005302 MSL3 0.40108363106563
ENSG00000005339 CREBBP 0.616295891329938
ENSG00000005379 BZRAP1 0.0832029272769705
ENSG00000005381 MPO 0.0239969097266736
ENSG00000005421 PON1 0.319770003575487
ENSG00000005436 GCFC2 0.0292108397642688
ENSG00000005448 WDR54 0.422175984263596
ENSG00000005469 CROT 0.506565198579514
ENSG00000005471 ABCB4 0.69942105064103
ENSG00000005483 MLL5 0.440212005945914
ENSG00000005486 RHBDD2 0.942928200217808
ENSG00000005513 SOX8 0.719352497339445
ENSG00000005700 IBTK 0.331982326354543
ENSG00000005801 ZNF195 0.0776481242740191
ENSG00000005810 MYCBP2 0.0923385464801992
ENSG00000005812 FBXL3 0.328196236761798
ENSG00000005844 ITGAL 0.142355565763843
ENSG00000005882 PDK2 0.0732675052191045
ENSG00000005884 ITGA3 0.72951749734494
ENSG00000005889 ZFX 0.765851120269728
ENSG00000005893 LAMP2 0.423426425890616
ENSG00000005955 GGNBP2 0.289735157358457
ENSG00000005961 ITGA2B 0.180894863502723
ENSG00000005981 ASB4 0.326524595646684
ENSG00000006007 GDE1 0.191767623013316
ENSG00000006015 C19orf60 0.267113725263005
ENSG00000006016 CRLF1 0.0200646885231307
ENSG00000006025 OSBPL7 0.671767860446755
ENSG00000006042 TMEM98 0.696898022027814
ENSG00000006047 YBX2 0.33522970259526
ENSG00000006062 MAP3K14 1.08839555176256e-4
ENSG00000006071 ABCC8 0.0693065386227309
ENSG00000006114 SYNRG 0.0106146127898651
ENSG00000006116 CACNG3 0.977374285943575
ENSG00000006118 TMEM132A 0.140836534339386
ENSG00000006125 AP2B1 0.423732233281704
ENSG00000006128 TAC1 0.00255071460524325
ENSG00000006194 ZNF263 0.58207883583613
ENSG00000006210 CX3CL1 0.29730925430032
ENSG00000006282 SPATA20 0.18059098223082
ENSG00000006283 CACNA1G 0.0433191066246129
ENSG00000006327 TNFRSF12A 4.20948310769346e-9
ENSG00000006377 DLX6 0.718331577210287
ENSG00000006432 MAP3K9 0.615889345987524
ENSG00000006451 RALA 0.501805360739528
ENSG00000006453 BAIAP2L1 0.619128008407157
ENSG00000006459 JHDM1D 0.108828589719306
ENSG00000006468 ETV1 0.617530645551048
ENSG00000006530 AGK 0.549927960283608
ENSG00000006534 ALDH3B1 0.901699731868825
ENSG00000006576 PHTF2 0.884990598848838
ENSG00000006607 FARP2 0.57464155005053
ENSG00000006611 USH1C 0.0897873459714563
ENSG00000006625 GGCT 0.642587737107517
ENSG00000006634 DBF4 0.767044336479033
ENSG00000006652 IFRD1 0.051226156334311
ENSG00000006695 COX10 0.245054866030602
ENSG00000006704 GTF2IRD1 0.0340287017176399
ENSG00000006712 PAF1 0.617826065628698
ENSG00000006715 VPS41 0.951100344044267
ENSG00000006740 ARHGAP44 0.0816525570128593
ENSG00000006744 ELAC2 0.5369057814439
ENSG00000006747 SCIN 0.00588748498890712
ENSG00000006756 ARSD 0.912238063893054
ENSG00000006757 PNPLA4 0.105956953012682
ENSG00000006831 ADIPOR2 0.702204295141032
ENSG00000006837 CDKL3 0.490159103011662
ENSG00000007001 UPP2 0.169620174206427
ENSG00000007047 MARK4 0.133694384633419
ENSG00000007062 PROM1 0.761576166305281
ENSG00000007080 CCDC124 0.357355840993628
ENSG00000007129 CEACAM21 0.324888558612891
