gene_id gene_name pvalue
ENSG00000000003 TSPAN6 0.114622864992601
ENSG00000000419 DPM1 0.351912371743854
ENSG00000000457 SCYL3 0.0528742787192332
ENSG00000000460 C1orf112 0.362807338990306
ENSG00000000938 FGR 0.719434490208503
ENSG00000000971 CFH 0.357832334487909
ENSG00000001036 FUCA2 0.36277351190978
ENSG00000001084 GCLC 0.46318619825275
ENSG00000001167 NFYA 0.38740613563376203
ENSG00000001460 STPG1 0.874220572030676
ENSG00000001461 NIPAL3 0.397900905162177
ENSG00000001497 LAS1L 0.987612638293675
ENSG00000001561 ENPP4 0.208560403393904
ENSG00000001617 SEMA3F 0.656722287624549
ENSG00000001626 CFTR 0.837264188025622
ENSG00000001629 ANKIB1 0.664050752522225
ENSG00000001630 CYP51A1 0.368065436189604
ENSG00000001631 KRIT1 0.93098582532347
ENSG00000002016 RAD52 0.212053490481973
ENSG00000002079 MYH16 0.915939897762875
ENSG00000002330 BAD 0.424154143696978
ENSG00000002549 LAP3 0.142571060781164
ENSG00000002586 CD99 0.96595957876675
ENSG00000002587 HS3ST1 0.17592734842109
ENSG00000002745 WNT16 0.739669489398447
ENSG00000002746 HECW1 0.857216208606625
ENSG00000002822 MAD1L1 0.658445188179879
ENSG00000002834 LASP1 0.647226172435667
ENSG00000002919 SNX11 0.223653925563683
ENSG00000002933 TMEM176A 0.780235827315395
ENSG00000003056 M6PR 0.310150418823731
ENSG00000003096 KLHL13 0.399886422037488
ENSG00000003137 CYP26B1 0.207089001512265
ENSG00000003147 ICA1 0.592911699364863
ENSG00000003249 DBNDD1 0.701532029273149
ENSG00000003393 ALS2 0.593732301756358
ENSG00000003400 CASP10 0.330954418545006
ENSG00000003402 CFLAR 0.512142513152156
ENSG00000003436 TFPI 0.940290191838412
ENSG00000003509 NDUFAF7 0.609686592188161
ENSG00000003756 RBM5 0.454402359926201
ENSG00000003987 MTMR7 0.800267106096293
ENSG00000003989 SLC7A2 0.00258789065812855
ENSG00000004059 ARF5 0.43713177312525
ENSG00000004139 SARM1 0.750382899149734
ENSG00000004142 POLDIP2 0.298126835718878
ENSG00000004399 PLXND1 0.557908358653924
ENSG00000004455 AK2 0.436171719904007
ENSG00000004468 CD38 0.636722812402253
ENSG00000004478 FKBP4 0.993638557280488
ENSG00000004487 KDM1A 0.85898838586784
ENSG00000004534 RBM6 0.70706530662413
ENSG00000004660 CAMKK1 0.56731613713773
ENSG00000004700 RECQL 0.110121942659476
ENSG00000004766 CCDC132 0.338333911062094
ENSG00000004776 HSPB6 0.12663164887676
ENSG00000004777 ARHGAP33 0.774728861245007
ENSG00000004779 NDUFAB1 0.183805220372421
ENSG00000004799 PDK4 0.503149996393391
ENSG00000004838 ZMYND10 0.931109674914493
ENSG00000004848 ARX 0.636078200874625
ENSG00000004864 SLC25A13 0.0539906356952897
ENSG00000004866 ST7 0.398639642878296
ENSG00000004897 CDC27 0.352665446025582
ENSG00000004961 HCCS 0.0840582547866719
ENSG00000004975 DVL2 0.54287272571233
ENSG00000005007 UPF1 0.944573236150381
ENSG00000005020 SKAP2 0.492721162832385
ENSG00000005022 SLC25A5 0.179943244025449
ENSG00000005059 CCDC109B 3.58201111183067e-5
ENSG00000005075 POLR2J 0.694925007923965
ENSG00000005100 DHX33 0.508791019787943
ENSG00000005108 THSD7A 0.252518762332505
ENSG00000005156 LIG3 0.270854005665231
ENSG00000005175 RPAP3 0.393459332732872
ENSG00000005189 AC004381.6 0.765106214912578
ENSG00000005194 CIAPIN1 0.147984545917159
ENSG00000005206 SPPL2B 0.493145445093323
ENSG00000005238 FAM214B 0.382584219764801
ENSG00000005243 COPZ2 0.249943392644492
ENSG00000005249 PRKAR2B 0.902906685553281
ENSG00000005302 MSL3 0.145575779059804
ENSG00000005339 CREBBP 0.654226132534353
ENSG00000005379 BZRAP1 0.671051954593896
ENSG00000005381 MPO 0.138835603844131
ENSG00000005421 PON1 0.57344625578321
ENSG00000005436 GCFC2 0.46849268799519
ENSG00000005448 WDR54 0.221953329028535
ENSG00000005469 CROT 0.217192199183033
ENSG00000005471 ABCB4 0.794147839185442
ENSG00000005483 MLL5 0.803005096168312
ENSG00000005486 RHBDD2 0.241500816137191
ENSG00000005513 SOX8 0.512679073612507
ENSG00000005700 IBTK 0.312382232728766
ENSG00000005801 ZNF195 0.361955607335207
ENSG00000005810 MYCBP2 0.43230624794863
ENSG00000005812 FBXL3 0.719980242332225
ENSG00000005844 ITGAL 0.821218581232891
ENSG00000005882 PDK2 0.987129857313021
ENSG00000005884 ITGA3 0.27007046733915
ENSG00000005889 ZFX 0.240697355858999
ENSG00000005893 LAMP2 0.201946837523702
ENSG00000005955 GGNBP2 0.28470372364148
ENSG00000005961 ITGA2B 0.294647041034719
ENSG00000005981 ASB4 0.444803333347266
ENSG00000006007 GDE1 0.509980377875556
ENSG00000006015 C19orf60 0.635291537478933
ENSG00000006016 CRLF1 0.389279842298017
ENSG00000006025 OSBPL7 0.091799922232288
ENSG00000006042 TMEM98 0.619370379337045
ENSG00000006047 YBX2 0.732967241016049
ENSG00000006062 MAP3K14 0.774338352143264
ENSG00000006071 ABCC8 0.559391584953844
ENSG00000006114 SYNRG 0.17467304443561
ENSG00000006116 CACNG3 0.555235867016469
ENSG00000006118 TMEM132A 0.382302650380689
ENSG00000006125 AP2B1 0.201398588326372
ENSG00000006128 TAC1 0.0272078985053365
ENSG00000006194 ZNF263 0.339368677996291
ENSG00000006210 CX3CL1 0.127071600888493
