gene_id gene_name pvalue
ENSG00000000003 TSPAN6 0.10567923255835684
ENSG00000000419 DPM1 0.3049212713401513
ENSG00000000457 SCYL3 1
ENSG00000000460 C1orf112 0.4217141215739927
ENSG00000000938 FGR 1
ENSG00000000971 CFH 1
ENSG00000001036 FUCA2 0.1355571925411447
ENSG00000001084 GCLC 0.2791716940916504
ENSG00000001167 NFYA 0.740541931215093
ENSG00000001460 STPG1 0.03866708740486082
ENSG00000001461 NIPAL3 1
ENSG00000001497 LAS1L 0.22275493432079932
ENSG00000001561 ENPP4 0.5071220712625669
ENSG00000001617 SEMA3F 1
ENSG00000001626 CFTR 0.010136145952628607
ENSG00000001629 ANKIB1 0.724597308785694
ENSG00000001630 CYP51A1 0.1560341262833173
ENSG00000001631 KRIT1 0.01551668734471809
ENSG00000002016 RAD52 0.17023106550549694
ENSG00000002079 MYH16 0.3225580786163547
ENSG00000002330 BAD 0.4045192368452461
ENSG00000002549 LAP3 0.13268746921159952
ENSG00000002586 CD99 0.1517207768518575
ENSG00000002587 HS3ST1 0.06133320899505203
ENSG00000002745 WNT16 1
ENSG00000002746 HECW1 1
ENSG00000002822 MAD1L1 0.6775370317251288
ENSG00000002834 LASP1 0.020648737932109428
ENSG00000002919 SNX11 0.7444791194858013
ENSG00000002933 TMEM176A 0.6078469719957751
ENSG00000003056 M6PR 0.8031655162153218
ENSG00000003096 KLHL13 1
ENSG00000003137 CYP26B1 1
ENSG00000003147 ICA1 0.7507648697291671
ENSG00000003249 DBNDD1 1
ENSG00000003393 ALS2 0.0815870465137474
ENSG00000003400 CASP10 0.06350008156218485
ENSG00000003402 CFLAR 0.5358591136825879
ENSG00000003436 TFPI 1
ENSG00000003509 NDUFAF7 0.3258671063065226
ENSG00000003756 RBM5 0.08044023728080887
ENSG00000003987 MTMR7 0.01405966965394545
ENSG00000003989 SLC7A2 0.8218662184795023
ENSG00000004059 ARF5 0.28767310386685857
ENSG00000004139 SARM1 0.12954308269838308
ENSG00000004142 POLDIP2 1
ENSG00000004399 PLXND1 0.014685451266862564
ENSG00000004455 AK2 0.07546806375847179
ENSG00000004468 CD38 0.0016695022159639334
ENSG00000004478 FKBP4 0.002232766565402194
ENSG00000004487 KDM1A 0.5687919217961149
ENSG00000004534 RBM6 0.001552828264816318
ENSG00000004660 CAMKK1 1
ENSG00000004700 RECQL 0.11825893327761125
ENSG00000004766 CCDC132 0.5169318751105897
ENSG00000004776 HSPB6 0.39549810208782527
ENSG00000004777 ARHGAP33 0.0011000948847210649
ENSG00000004779 NDUFAB1 0.14773159819213696
ENSG00000004799 PDK4 0.004054357896328572
ENSG00000004838 ZMYND10 0.8593642237489555
ENSG00000004848 ARX 0.20558240704167305
ENSG00000004864 SLC25A13 0.26399882732445457
ENSG00000004866 ST7 0.5992407936469807
ENSG00000004897 CDC27 0.6936401033099615
ENSG00000004961 HCCS 0.47755587734926197
ENSG00000004975 DVL2 0.01208319641352447
ENSG00000005007 UPF1 0.06786126504486781
ENSG00000005020 SKAP2 0.044253220910871346
ENSG00000005022 SLC25A5 0.29249543789029614
ENSG00000005059 CCDC109B 0.40621110112735315
ENSG00000005075 POLR2J 0.13195557734275482
ENSG00000005100 DHX33 0.5733116540346784
ENSG00000005108 THSD7A 0.3052857118985183
ENSG00000005156 LIG3 0.8134210174884755
ENSG00000005175 RPAP3 0.42316416010898666
ENSG00000005189 AC004381.6 1
ENSG00000005194 CIAPIN1 0.5774913774585916
ENSG00000005206 SPPL2B 0.22465675748204247
ENSG00000005238 FAM214B 0.39967259128042815
ENSG00000005243 COPZ2 0.0333798262253661
ENSG00000005249 PRKAR2B 1
ENSG00000005302 MSL3 0.09549915922979098
ENSG00000005339 CREBBP 0.3621691048668594
ENSG00000005379 BZRAP1 1
ENSG00000005381 MPO 0.46929220530971427
ENSG00000005421 PON1 0.7775002165684946
ENSG00000005436 GCFC2 0.28683971179633494
ENSG00000005448 WDR54 0.4006838432844074
ENSG00000005469 CROT 2.7481885292407968e-5
ENSG00000005471 ABCB4 1
ENSG00000005483 MLL5 0.011979800346745156
ENSG00000005486 RHBDD2 0.7218099432110548
ENSG00000005513 SOX8 0.5100262733663934
ENSG00000005700 IBTK 0.023828489531764897
ENSG00000005801 ZNF195 0.7937225686651965
ENSG00000005810 MYCBP2 1
ENSG00000005812 FBXL3 0.6262975542174635
ENSG00000005844 ITGAL 0.491667466340057
ENSG00000005882 PDK2 0.15471319739319309
ENSG00000005884 ITGA3 1
ENSG00000005889 ZFX 0.13489641128690086
ENSG00000005893 LAMP2 0.23835588660992477
ENSG00000005955 GGNBP2 0.6876931082441761
ENSG00000005961 ITGA2B 0.05291993067767227
ENSG00000005981 ASB4 0.7366817562530438
ENSG00000006007 GDE1 0.030939962151828933
ENSG00000006015 C19orf60 0.013478294783784601
ENSG00000006016 CRLF1 1
ENSG00000006025 OSBPL7 0.0021509247943317868
ENSG00000006042 TMEM98 0.017499385350710106
ENSG00000006047 YBX2 1
ENSG00000006062 MAP3K14 0.41944908144355986
ENSG00000006071 ABCC8 0.7896816406087036
ENSG00000006114 SYNRG 0.7446631324816588
ENSG00000006116 CACNG3 1
ENSG00000006118 TMEM132A 0.5551663915790774
ENSG00000006125 AP2B1 0.23895326806852515
ENSG00000006128 TAC1 0.06940107792957402
ENSG00000006194 ZNF263 0.03650177336272924
ENSG00000006210 CX3CL1 0.6934741002538161
ENSG00000006282 SPATA20 0.012596679801370548
ENSG00000006283 CACNA1G 1
ENSG00000006327 TNFRSF12A NA
ENSG00000006377 DLX6 1
ENSG00000006432 MAP3K9 1
ENSG00000006451 RALA 0.6401840557375305
ENSG00000006453 BAIAP2L1 0.3802120606920361
ENSG00000006459 JHDM1D 3.498206688994231e-4
ENSG00000006468 ETV1 0.06199974308317987
ENSG00000006530 AGK 0.12132475475234028
ENSG00000006534 ALDH3B1 0.5853914761320591
ENSG00000006576 PHTF2 0.4949302567111079
ENSG00000006607 FARP2 1
ENSG00000006611 USH1C 0.7356506377306867
ENSG00000006625 GGCT 0.5166225764376923
ENSG00000006634 DBF4 0.5062284650242248
ENSG00000006652 IFRD1 0.012663222341570824
ENSG00000006695 COX10 0.7493967722465436
ENSG00000006704 GTF2IRD1 0.07023556040175662
ENSG00000006712 PAF1 0.5517610614278133
ENSG00000006715 VPS41 0.6294857756339103
ENSG00000006740 ARHGAP44 0.9087328320093795
ENSG00000006744 ELAC2 0.08252087165033449
ENSG00000006747 SCIN 1
ENSG00000006756 ARSD 0.10931170133266513
ENSG00000006757 PNPLA4 0.03427820425087386
ENSG00000006831 ADIPOR2 6.906647458271529e-4
ENSG00000006837 CDKL3 0.38857328462389557
ENSG00000007001 UPP2 1
ENSG00000007047 MARK4 0.16281368898754398
ENSG00000007062 PROM1 0.008893436581726201
ENSG00000007080 CCDC124 0.23908662041984485
ENSG00000007129 CEACAM21 1
ENSG00000007168 PAFAH1B1 0.007576641416024804
ENSG00000007171 NOS2 1
ENSG00000007174 DNAH9 0.25556825199497346
ENSG00000007202 KIAA0100 0.20888158328872652
ENSG00000007237 GAS7 0.6191080194044508
ENSG00000007255 TRAPPC6A 0.010247494535677894
ENSG00000007264 MATK 1
ENSG00000007341 ST7L 0.05755377658720824
ENSG00000007372 PAX6 0.2520392260411442
ENSG00000007376 RPUSD1 0.7247821487815844
ENSG00000007384 RHBDF1 1
ENSG00000007392 LUC7L 0.8572573185952708
ENSG00000007402 CACNA2D2 0.7065661914021796
ENSG00000007516 BAIAP3 0.2280626387680212
ENSG00000007520 TSR3 0.5664044377817837
ENSG00000007541 PIGQ 0.3307359420844097
ENSG00000007545 CRAMP1L 0.7116707712898108
ENSG00000007866 TEAD3 1
ENSG00000007908 SELE 1
ENSG00000007923 DNAJC11 0.2267422775117011
ENSG00000007933 FMO3 0.36619885195411417
ENSG00000007944 MYLIP 1
ENSG00000008018 PSMB1 1
ENSG00000008056 SYN1 1
ENSG00000008083 JARID2 0.00642781262631411
ENSG00000008086 CDKL5 0.38805263918883964
ENSG00000008118 CAMK1G 1
ENSG00000008128 CDK11A 0.9613768628654531
ENSG00000008130 NADK 0.011803039769881032
ENSG00000008226 DLEC1 0.625600676815573
ENSG00000008256 CYTH3 0.7537017311028336
ENSG00000008277 ADAM22 0.5253599422002906
ENSG00000008282 SYPL1 1
ENSG00000008283 CYB561 1
ENSG00000008294 SPAG9 0.24561513313896755
ENSG00000008300 CELSR3 1
ENSG00000008311 AASS 1
ENSG00000008324 SS18L2 0.7420011140518168
ENSG00000008382 MPND 1
ENSG00000008394 MGST1 1
ENSG00000008405 CRY1 0.02101624291342306
ENSG00000008438 PGLYRP1 0.13171448255009574
ENSG00000008441 NFIX 0.013108268770396824
ENSG00000008513 ST3GAL1 0.028033063257328624
ENSG00000008517 IL32 1
ENSG00000008710 PKD1 0.4141055905871143
ENSG00000008735 MAPK8IP2 0.05830073539392268
ENSG00000008838 MED24 1
ENSG00000008853 RHOBTB2 1
ENSG00000008869 HEATR5B 0.6249766727351093
ENSG00000008952 SEC62 0.01685057420988598
ENSG00000008988 RPS20 0.2793975933038451
ENSG00000009307 CSDE1 0.08709138704176161
ENSG00000009335 UBE3C 0.5523751550913079
ENSG00000009413 REV3L 0.25065147535786286
ENSG00000009694 TENM1 0.1680833825893711
ENSG00000009709 PAX7 1
ENSG00000009724 MASP2 0.19098959158691872
ENSG00000009780 FAM76A 0.005192601449527797
ENSG00000009790 TRAF3IP3 0.18683290047520065
ENSG00000009830 POMT2 0.11242395206002621
ENSG00000009844 VTA1 0.004696078247431241
ENSG00000009950 MLXIPL 1
ENSG00000009954 BAZ1B 0.01648599923207245
ENSG00000010017 RANBP9 0.25786929201134134
ENSG00000010072 SPRTN 0.6794997375450027
ENSG00000010165 METTL13 0.6482527552692324
ENSG00000010219 DYRK4 0.07815740113352493
ENSG00000010244 ZNF207 0.5022319813845861
ENSG00000010256 UQCRC1 0.20904437317990338
ENSG00000010270 STARD3NL 0.2832651596855474
ENSG00000010278 CD9 0.24593902915460697
ENSG00000010282 HHATL 0.0017187511321979743
ENSG00000010292 NCAPD2 0.00866324925724023
ENSG00000010295 IFFO1 0.3559101690606183
ENSG00000010318 PHF7 0.05713104332023148
ENSG00000010319 SEMA3G 0.140376082008394
ENSG00000010322 NISCH 0.5386785905344929
ENSG00000010327 STAB1 1
ENSG00000010361 FUZ 0.13657751524424613
ENSG00000010379 SLC6A13 0.831711018867373
ENSG00000010404 IDS 1
ENSG00000010438 PRSS3 1
ENSG00000010539 ZNF200 0.10364372592100027
ENSG00000010610 CD4 0.25057052479046715
ENSG00000010626 LRRC23 0.16811924511049106
ENSG00000010671 BTK 1
ENSG00000010704 HFE 0.0013560403922869921
ENSG00000010803 SCMH1 1
ENSG00000010810 FYN 0.8474798295152854
ENSG00000010818 HIVEP2 1
ENSG00000011007 TCEB3 0.047898493043614154
ENSG00000011009 LYPLA2 0.4171689922516076
ENSG00000011021 CLCN6 0.5589877826068173
ENSG00000011028 MRC2 0.027199851269445456
ENSG00000011083 SLC6A7 1
ENSG00000011105 TSPAN9 1
ENSG00000011114 BTBD7 0.0755943809466519
ENSG00000011132 APBA3 0.039943259462043794
ENSG00000011143 MKS1 0.7250290336135355
ENSG00000011198 ABHD5 0.013949547397695007
ENSG00000011201 KAL1 2.9872497386761167e-5
