baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000000003.10	118.040464540113	0.251071983154971	0.0665177682666843	3.77451002487589	0.000160322461444419	0.023418264658893
ENSG00000000419.8	286.319352325246	-0.023685726328309	0.0606094647233515	-0.39079253440731	0.695950593727733	0.88554527398094
ENSG00000000457.9	344.111748451476	-0.0666872705091756	0.0551495526144916	-1.20920782395707	0.226583012623585	0.562326041555214
ENSG00000000460.12	87.4986060135479	-0.0309711280352265	0.0783011248897051	-0.395538736880886	0.692445339452226	0.883527607978893
ENSG00000000938.8	60.5675833942488	0.208555482554339	0.174246627724786	1.19689824289594	0.231346219134499	0.567790747168183
ENSG00000000971.11	313.851435562518	0.246926677844242	0.169609712952592	1.45585222417811	0.145433475240092	0.468389204675457
ENSG00000001036.9	216.918584571099	0.0579023875323144	0.0620608341161664	0.932994026859708	0.350823052389479	0.676706526223219
ENSG00000001084.6	925.75898894623	-0.0173236166214885	0.0511086425113555	-0.338956696367733	0.734642352329493	0.902858215426396
ENSG00000001167.10	696.172013599271	0.0534967297692576	0.0419456899994705	1.27538085009289	0.20217447339816	0.535528956493028
ENSG00000001460.13	304.110483189246	-0.0426429241192551	0.0516213749466567	-0.82607106384362	0.408763780985242	0.721429839293539
ENSG00000001461.12	3437.17229397875	-0.11180278388027	0.0658132533487822	-1.69878828642253	0.0893590814593236	0.377188501979655
ENSG00000001497.12	502.324482888971	-0.0554231498650442	0.0631169815777133	-0.878102033393405	0.37988834960026	0.699456338823304
ENSG00000001561.6	1566.30446432264	-0.1090647488157	0.0736618580669964	-1.4806135994629	0.138709569346428	0.458705583572259
ENSG00000001617.7	65.1379829126577	0.320866824816796	0.140416974003829	2.28509998234292	0.0223069658499692	0.213519801093647
ENSG00000001626.10	33.024043936305	-0.0990637665209502	0.13470201444807	-0.735428990626868	0.462078271359562	0.757388732361536
ENSG00000001629.5	2751.45751289063	0.0163061407403593	0.0494278221765287	0.329898021444741	0.741477018549476	0.905132819123029
ENSG00000001630.11	2717.83708450582	-0.0859940819034021	0.0712011579773461	-1.2077624064873	0.227138665633096	0.563080367915332
ENSG00000001631.10	1114.90460382595	0.0467605867263257	0.0459289248904623	1.01810758335508	0.308626831883836	0.640162095455052
ENSG00000002016.12	240.559153974986	0.0522494431698593	0.0736831225901486	0.709110055778839	0.478256183214475	0.767025386016712
ENSG00000002330.9	754.755982257432	-0.0184057225599365	0.0527355631322479	-0.349019171631475	0.727074916646324	0.899075882340777
ENSG00000002549.8	787.635930472691	0.240285835785637	0.100625129689862	2.38793069411413	0.0169435366619072	0.192969034035016
ENSG00000002586.13	133.962649726789	0.314344610974864	0.14846119015104	2.11735208814545	0.0342299772440574	0.251883803579035
ENSG00000002587.5	201.341005020681	-0.0767190372247575	0.0889661581904938	-0.862339554558343	0.388500692352305	0.706624639976246
ENSG00000002745.8	43.8464242610022	0.00237759644475519	0.124172190225002	0.0191475759624352	0.984723378245596	0.99533652113496
ENSG00000002746.10	3292.55189014062	-0.174219641256089	0.0649320913873879	-2.68310534180529	0.00729420104740587	0.13279674428625
ENSG00000002822.11	524.165004560927	-0.0531996224032139	0.0448776356205073	-1.18543728223739	0.235844598340559	0.572438396594011
ENSG00000002834.13	2098.10551576599	0.0563262138607634	0.0537727699270959	1.0474858173966	0.294875569999788	0.627906019381401
ENSG00000002919.10	296.587323026978	0.00671766010911709	0.0426975100868868	0.157331425074836	0.874983655028491	0.958143157002988
ENSG00000002933.3	61.847405805023	0.502698339147655	0.157620858713972	3.18928816432781	0.0014262362711573	0.0622785133746352
ENSG00000003056.3	1336.34630319213	0.0169469750614876	0.0415572943382784	0.407797844670501	0.683422096111385	0.879265503006065
ENSG00000003096.9	196.662217339886	0.132983366647254	0.0708507263327436	1.87695135294324	0.0605247616038607	0.320535106057951
ENSG00000003137.4	588.821055388145	-0.254680083784213	0.122249080667405	-2.08328833553444	0.0372249493271616	0.260444854196713
ENSG00000003147.13	1009.93959090949	-0.0728882895075802	0.0635471655376312	-1.14699513174065	0.251383632950491	0.587954179044959
ENSG00000003249.9	766.780514622841	-0.0869671599348058	0.0837216260762343	-1.03876577666583	0.298913681455273	0.631492728064174
ENSG00000003393.10	1919.86575083398	-0.0160107936741656	0.0456387151825374	-0.350816047518615	0.72572635726022	0.898788912254137
ENSG00000003400.10	83.7089877665892	0.00908623087750059	0.125019799592303	0.0726783350087854	0.942062089105545	0.982323084940449
ENSG00000003402.15	1217.49272500805	0.192543351970579	0.074766398818085	2.57526582815709	0.0100163072493147	0.153126676217123
ENSG00000003436.10	77.8878057044196	0.236420306386592	0.12217689722742	1.93506556273499	0.0529822507681599	0.303540453397518
ENSG00000003509.11	439.156794184358	-0.0357832491569098	0.0458570268027738	-0.780322049896732	0.435201337172708	0.740535027479738
ENSG00000003756.12	2709.3451540536	-0.0324816452472916	0.033500006191912	-0.969601171450939	0.332245328786702	0.659906422365372
ENSG00000003987.9	1375.5693865875	-0.130210810143571	0.0730536133182972	-1.78240068121256	0.0746839145099543	0.349264428206089
ENSG00000003989.12	543.099630048355	0.348477831064982	0.154966468039189	2.24873055103028	0.0245296442187511	0.222598792537578
ENSG00000004059.6	1715.07444075281	-0.152597750586618	0.063490971280816	-2.40345591677421	0.0162409250368328	0.190414911435811
ENSG00000004139.9	648.271395352313	-0.0305085605448808	0.0568965880255328	-0.53621072200656	0.591812924122986	0.831838620421311
ENSG00000004142.7	1202.64766657201	-0.0308697546038598	0.0333471358306665	-0.925709325101063	0.354597060427741	0.68027405887785
ENSG00000004399.8	1691.34947442199	0.0708327376601133	0.0718472301020188	0.985879867039203	0.324192067537536	0.653982756798702
ENSG00000004455.12	599.896140189377	0.0551353817334046	0.0556789664055676	0.990237163021247	0.322058211922306	0.652180858382806
ENSG00000004468.8	205.513361839331	-0.0137181863109275	0.160920291890289	-0.0852483310201814	0.932063967796998	0.979306420497315
ENSG00000004478.5	2392.80373426912	0.24396041120773	0.106789577521786	2.28449645432824	0.0223423707320301	0.213519801093647
ENSG00000004487.11	1585.09498982174	0.042972252488488	0.034718745331211	1.23772481057538	0.215818116313986	0.550664964888889
ENSG00000004534.10	1690.56075408206	0.0644791917299816	0.0690838713360386	0.933346532019624	0.350641077169895	0.676682693272463
ENSG00000004660.10	2323.87167454034	-0.154660426842895	0.0802478167343786	-1.9272851665837	0.0539441011614507	0.305328715009911
ENSG00000004700.11	343.120030386777	0.0728770373324448	0.0727971343977128	1.00109761098968	0.316779619924233	0.647277916416066
ENSG00000004766.11	1635.87655885261	-0.046096182084813	0.0658323284214169	-0.700205859190251	0.483798753025747	0.770307126066492
ENSG00000004776.7	39.5545350146574	0.240325392825086	0.147284302879993	1.63171083493468	0.102740416471337	0.398629553969051
ENSG00000004777.14	620.680088455783	0.133096919310101	0.0932446829442712	1.42739419672485	0.153466302642082	0.478535452373447
ENSG00000004779.5	622.185181515313	-0.0980741675264701	0.0611532046538117	-1.60374534877883	0.108770195473676	0.411543537482526
ENSG00000004799.7	706.975062009695	0.298644692129644	0.155590065846065	1.91943290534443	0.0549295699118618	0.307955336462128
ENSG00000004838.9	39.7645215069092	0.0212666866554537	0.105177653613074	0.202197766587276	0.839762119076838	0.945758239510431
ENSG00000004848.6	146.240378775233	0.0135385989294138	0.0679183161369784	0.199336492708521	0.84199953487338	0.946533661592835
ENSG00000004864.9	204.477313783143	-0.117835408465482	0.102474111671557	-1.14990417133997	0.250183342642497	0.58700096194902
ENSG00000004866.14	430.387384355474	0.0631071298110109	0.0404700047669407	1.55935563077971	0.118912231586921	0.42747846486894
ENSG00000004897.7	2404.2319428838	-0.0527231203513665	0.0519794479481561	-1.01430704696887	0.310436262509554	0.641978023079034
ENSG00000004961.10	263.35592627143	-0.0928732638679843	0.0644057962216442	-1.44200164141086	0.149301910561054	0.473944582515064
ENSG00000004975.7	297.63906055304	0.00937699981206479	0.0591059181493413	0.158647392776679	0.873946687578358	0.95794068414423
ENSG00000005007.8	1712.02616074596	0.116809147242207	0.0546223210004355	2.13848743705482	0.0324772026838309	0.246112144792373
ENSG00000005020.8	786.295118854304	0.0240541890844664	0.078395690359886	0.306830502723331	0.758972389587145	0.911437597625437
ENSG00000005022.5	1161.38270015601	-0.0738030100319265	0.0502635867018129	-1.46831961017348	0.142017426598455	0.463472199575254
ENSG00000005059.11	92.6884573625153	0.29360349305337	0.101123346679603	2.90341946438558	0.00369111891278853	0.0988916224300958
ENSG00000005075.11	198.015405007616	0.164953848467145	0.0597610130563717	2.76022510380716	0.0057761546483115	0.12053165231244
ENSG00000005100.8	626.602343547994	0.0111147092680967	0.0392487920549989	0.283186021432756	0.777034243247515	0.919413265024359
