geneSymbol	Astro	Exc	Inh	Micro	Oligo	OPC
ABAT	51.0141573698003	53.2348765184012	136.544301546059	0.0651093288868952	14.9121157381899	97.3927219469763
ABCA2	25.5093321650965	19.688882519763	13.7598314941584	2.56927588350272	328.099703014218	17.5779160027103
ABCA8	2.29091244805797	0.430101890984411	0.585658003388538	1.72374435685854	652.813249323707	0.146903561758301
ABCC4	16.2646968203003	6.73913911273647	4.33897809002996	198.498436837332	0.484094978813626	22.0135817601683
ACACB	55.6652612823994	0.536625627202832	0.954994651590719	4.39570266159726	5.54300207802791	5.43820948107567
ACOX2	159.25720605428	0.722473647170076	0.984071482755561	0	0.0190404905382768	0
ACSBG1	182.683030820258	0.569784568228537	0.585239265957712	0.0190966504547136	8.58856346586754	0.0307121937793078
ACSS1	775.879049847757	1.20652221995534	4.56226491994143	82.5093394850172	72.4467298541967	72.7158249196178
ACSS3	90.7915674946115	1.84627577603497	0.97411037708128	0.0185862397896392	0.256694020590103	16.6494684011091
ACTN1	15.9320778250361	155.034840843542	49.440370287096	0.404403094959438	3.23353652784445	16.2116121068739
ADAM28	0.0432658394295577	3.3706176407706	0.861762523163347	1081.67312515463	0.151945815274249	0.0761438365407472
ADAMTS4	0.103505430962193	0.878553166470146	0.390285900332934	13.3042466802246	105.636412950148	1.56859906571836
ADAP2	14.8183424774413	1.24639621846431	2.70521108172542	1011.13009262231	21.0984339527237	0.0621518083573581
ADARB2	4.86782177164364	0.197312477750649	76.2965409314036	0	43.7724168963717	31.955410877582
ADCY7	3.94790138672807	12.2128202684743	7.88667184945996	338.701903315606	3.67446484860195	11.4169851169505
ADCY8	63.7208676173348	4.88157670192334	47.3481675588709	0.0190480774834925	0.128163500128773	53.4135754085734
ADHFE1	602.297985725545	33.5404078784147	44.1358067893427	16.0802261834695	121.921261347963	261.948258483939
ADIPOR2	56.1553575789647	23.8432978452149	24.1977922780429	50.3526823076562	247.128680735218	30.3711357482355
ADRA1A	34.3614086288571	0.688313492748259	28.7640885314854	0.0232818512564282	1.23141124985365	34.6690495390191
ADRB1	49.2237813495791	59.2570872018053	8.65330572514024	40.4794275267557	0.0301152878534591	4.17959691158631
AFAP1	2.82851713105909	11.2008204200656	55.1866417392123	24.9395984325176	4.01189984395453	79.9278149472575
AFAP1L2	0.00666407358254892	9.95615461972657	14.38766586386	0.015192684771868	0.0376610285178651	126.922985344405
AGT	674.974571588138	0.697036553644615	14.7990383237831	0	21.0071334854066	78.4913961064648
AHCYL1	656.903306156323	111.08684543693	104.440866571491	233.647570045833	88.2980053391049	137.247847244676
AHCYL2	130.634576939453	17.7249519343473	9.28251880501248	7.97372193017648	1.28139790096795	26.3689813246473
AIF1	3.39839862484475	0.409323149274865	1.38423444355116	1394.20360635729	1.14774193441255	0.178711081164515
AIFM3	503.774923507397	38.5319638034741	22.6601587678135	0.0770211424194067	9.79865218854383	0.0371607825680961
ALDH1A3	0.0295893732794994	14.8531432915727	7.03105158156764	59.7134158126723	21.079272523674	121.324983834542
ALDH1L1	242.115030583721	0.277680589770422	3.37237131875026	0	0.0474092155316831	32.4251334452267
ALPK1	12.2313643166314	3.41383214808756	0.380477954584556	172.361353313198	0.0207329785861237	0.0376630703508034
AMZ2	1337.62019645373	146.885082881217	119.007257236032	58.0229568353048	125.505025830067	64.4478951154448
ANGEL1	48.8827305062937	18.5825419351353	19.5291776466504	6.11004418879423	41.6536853633176	221.987047597627
ANGPTL4	242.912278826643	0.262120167365628	0.365469727402971	0.0496961327300307	1.92706481778615	0.687344854225338
ANK1	0.00448847840203631	0.82216779213156	26.0285727291915	4.91173717980896	0.300767970083573	1.51074165701266
ANKDD1A	529.542552097698	64.3182427294345	44.7339781899245	17.7805412354655	7.23330480750886	91.4755877757293
ANKRD55	1.67907443696228	7.75344148852848	94.6616002780849	0.184035395119338	0.0325859938890737	21.404910480721
ANLN	4.22714128744607	5.97202175743206	16.0028637395124	0.602940074431028	744.27622935852	2.08804115340514
AOAH	0.0109187889330027	2.84779257621203	1.09265087599593	165.000201522418	1.52942541453849	4.03537023773988
AP1S2	37.7992479889901	31.3640931899177	277.310817303607	176.683427360397	128.517399779129	32.8836699238885
APBB1IP	3.92614848455077	0.135644069250464	1.91830378584434	1346.28743091785	0.427040245805903	2.39281209289837
APLP1	32.8816053080696	308.759287062878	316.891128891375	109.39492049874	2942.08879727639	93.3161752765992
AQP4	1067.07892090821	20.5338993256296	3.72051476980802	41.3940776254799	6.52872681347184	9.08898027190038
ARHGAP1	31.4133694155625	18.3882586998428	20.6200236475238	23.3037696061407	270.435531992957	52.2894657183102
ARHGAP15	0.0081417318430836	2.16407123549207	1.79805046578173	309.010761764314	0.0427252392707645	1.25973045491471
ARHGAP25	0.0101433215004688	5.57593908270315	0.425151541557257	194.223830648046	0.008189069248133	3.66695423260082
ARHGDIB	0.100783440532304	9.93044955566282	1.19062731922866	945.187671215803	0.0929898355620767	0.126692458977946
ARHGEF26	273.77412083162	5.32632770359027	9.78117610701555	0.0179820325116605	0.327948475994451	30.6142982361811
ARL4C	40.3463440330438	43.4056059882487	382.467845500284	0.0242598365357912	6.28866645486081	27.3891543106434
ARMC8	59.5497235194311	75.3769599913785	66.4025505726939	25.49403831878	36.8634027911467	124.921744061049
ARPP19	53.1206584501508	658.808727184222	91.2740798448702	20.6320561909982	147.544549231916	71.3503026035841
ART3	3.1255562891612	82.62725637174	6.58833319785172	5.1224266899604	34.8864098862428	20.4987120033011
ARX	37.4397015083618	0.157733581265273	92.4682388826861	0	0.023974952388484	21.1555628812426
ASCL1	51.2131157395588	12.8461624719416	35.787827661822	0	2.13046021158101	224.09033002043
ASPA	103.931447090332	1.03872402219876	0.391867369082934	22.951784098129	720.682836348133	0.13995152079277
ATG4C	63.219332049193	59.4046583197712	46.1725824840402	212.915825824516	404.155664079026	72.5427894146954
ATP1A3	1.36456051811066	63.0811184516034	224.738526903322	9.11329026210552	14.202714747829	7.56488814112842
ATP1B1	12.7042565962996	553.332370329964	1596.65429922711	6.06254417749264	506.984979367578	85.5161044938694
ATP2C2	11.1294310409522	10.2050054660868	4.22313055185156	0.0504428621855596	4.5908431369961	118.150083173522
ATP8B4	0.0121482087838454	4.67806063337998	5.13671584663204	191.341692448924	0.42369208076253	0.081955565985411
B3GNT7	0.0204420217888815	0.406467216045843	0.467775055918547	0	1.34916777906023	73.6534656159252
BAMBI	22.7759635405204	3.21502799044664	1.27602615450009	0.0564702575511195	134.804287427499	401.762033226751
BDH2	381.041848025887	10.3770173502229	21.0963745301963	126.807369124782	100.834420701184	46.2706206895366
