"","pathway","pval","padj","log2err","ES","NES","size"
"1","REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT",0.00796395256603109,0.0481299742034053,0.380730400722792,0.165214456221423,1.91280609702596,98
"2","REACTOME_ABC_TRANSPORTERS_IN_LIPID_HOMEOSTASIS",0.970645792563601,0.977137505798332,0.0460457683018055,-0.110882124588966,-0.544563896386666,17
"3","REACTOME_ABC_TRANSPORTER_DISORDERS",0.0365853658536585,0.141260162601626,0.341793380897475,0.166790330689761,1.66830593780987,72
"4","REACTOME_ABORTIVE_ELONGATION_OF_HIV_1_TRANSCRIPT_IN_THE_ABSENCE_OF_TAT",0.0358649789029536,0.139447050839456,0.352171384439073,0.322833921647757,1.67903661448234,19
"5","REACTOME_ACETYLCHOLINE_NEUROTRANSMITTER_RELEASE_CYCLE",0.0104648370729107,0.0561344522401597,0.380730400722792,-0.432653122154384,-1.86799305127647,13
"6","REACTOME_ACETYLCHOLINE_REGULATES_INSULIN_SECRETION",0.04,0.14976430976431,0.323470511553299,-0.425806451612903,-1.63646624146853,10
"7","REACTOME_ACTIVATED_NOTCH1_TRANSMITS_SIGNAL_TO_THE_NUCLEUS",0.622718052738337,0.787444976076555,0.0686325631836726,0.132672229626107,0.861689616475459,29
"8","REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_FRS2_AND_FRS3",0.529880478087649,0.746802397507562,0.0758886900606117,0.238345864661654,0.917088624218137,10
"9","REACTOME_ACTIVATED_TAK1_MEDIATES_P38_MAPK_ACTIVATION",0.616494845360825,0.786483300589391,0.0699458736501659,0.152235111391545,0.859045188452626,22
"10","REACTOME_ACTIVATION_OF_AMPK_DOWNSTREAM_OF_NMDARS",0.0944558521560575,0.268497522465776,0.208955027549354,0.253334997365283,1.395695661322,21
"11","REACTOME_ACTIVATION_OF_ANTERIOR_HOX_GENES_IN_HINDBRAIN_DEVELOPMENT_DURING_EARLY_EMBRYOGENESIS",0.460905349794239,0.687033175564603,0.0850427463764322,0.118549452730969,0.962004098676726,47
"12","REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS",0.271428571428571,0.507676058737351,0.116739204791222,0.167589355089355,1.15619865740176,33
"13","REACTOME_ACTIVATION_OF_BAD_AND_TRANSLOCATION_TO_MITOCHONDRIA",0.841683366733467,0.906075328591663,0.0536769600638126,0.156774815112596,0.702106710569755,14
"14","REACTOME_ACTIVATION_OF_BH3_ONLY_PROTEINS",0.920408163265306,0.948211814928297,0.0503964322442957,0.100805249030719,0.642987003922313,28
"15","REACTOME_ACTIVATION_OF_GENE_EXPRESSION_BY_SREBF_SREBP",0.0211489941244538,0.0975837405244506,0.352487857583619,0.222226830216223,1.70200608530407,41
"16","REACTOME_ACTIVATION_OF_IRF3_IRF7_MEDIATED_BY_TBK1_IKK_EPSILON",0.858024691358025,0.91599259989467,0.0540088272801684,0.144566694162744,0.698160707943736,16
"17","REACTOME_ACTIVATION_OF_KAINATE_RECEPTORS_UPON_GLUTAMATE_BINDING",0.561776061776062,0.762541238571025,0.0713052987340038,-0.152989129420024,-0.916222319599402,26
