"","pathway","pval","padj","log2err","ES","NES","size"
"1","GO_2_OXOGLUTARATE_METABOLIC_PROCESS",0.460629921259843,0.596951479038093,0.0826646449123753,-0.218357742398303,-0.995904748338943,14
"2","GO_3_PHOSPHOADENOSINE_5_PHOSPHOSULFATE_METABOLIC_PROCESS",0.228571428571429,0.386869043416873,0.128788713061714,0.230660972532272,1.19689684217157,19
"3","GO_3_UTR_MEDIATED_MRNA_DESTABILIZATION",0.562992125984252,0.67387599702808,0.0721797965581253,-0.200385369809464,-0.913934807618943,14
"4","GO_3_UTR_MEDIATED_MRNA_STABILIZATION",0.0100460571064169,0.045103786353248,0.380730400722792,0.412324114507521,1.88047166161302,15
"5","GO_ACETYL_COA_BIOSYNTHETIC_PROCESS",0.650306748466258,0.736806460608613,0.0668966276500666,0.152737332556785,0.824489144162458,21
"6","GO_ACETYL_COA_BIOSYNTHETIC_PROCESS_FROM_PYRUVATE",0.846473029045643,0.876260400318191,0.0550211117163117,0.152692867540029,0.696380833030851,15
"7","GO_ACETYL_COA_METABOLIC_PROCESS",0.415169660678643,0.560455665246084,0.0891647117820678,-0.145944633317144,-1.01026556608635,35
"8","GO_ACIDIC_AMINO_ACID_TRANSPORT",9.78886029131307e-06,0.000178469905311202,0.593325476396405,-0.319450522732798,-2.88089707609834,60
"9","GO_ACID_SECRETION",0.021106632431208,0.0817330334161372,0.352487857583619,-0.159313543112014,-1.75061404654802,89
"10","GO_ACROSOME_REACTION",0.0114973727659871,0.0498913144008219,0.380730400722792,-0.311618935945359,-1.87057504850702,26
"11","GO_ACTIN_CYTOSKELETON_REORGANIZATION",0.186991869918699,0.340275527992472,0.143758989039275,0.114490640041577,1.24267513413407,86
"12","GO_ACTIN_FILAMENT_BASED_MOVEMENT",0.135353535353535,0.280233247849828,0.170932335370056,0.107785306878565,1.35211744348572,112
"13","GO_ACTIN_FILAMENT_BASED_PROCESS",1.78122786486825e-05,0.000286610322551787,0.575610261071129,0.0938131176641273,2.66640219819828,633
"14","GO_ACTIN_FILAMENT_BUNDLE_ORGANIZATION",0.00584339004501388,0.030307088586172,0.407017918923954,-0.143890596789148,-1.97797165511429,132
