"","pathway","pval","padj","log2err","ES","NES","size"
"1","GO_2_OXOGLUTARATE_METABOLIC_PROCESS",0.130952380952381,0.419430979311219,0.172324344900946,-0.307540906553862,-1.37291326729276,14
"2","GO_3_PHOSPHOADENOSINE_5_PHOSPHOSULFATE_METABOLIC_PROCESS",0.894523326572008,0.930281580794988,0.0514264916187015,-0.124555178442868,-0.661092989865695,20
"3","GO_3_UTR_MEDIATED_MRNA_DESTABILIZATION",0.668674698795181,0.807667461113899,0.0646484568421928,0.185115008372257,0.824301051594988,14
"4","GO_3_UTR_MEDIATED_MRNA_STABILIZATION",0.298969072164948,0.592035011683283,0.11101149245045,0.247339468407794,1.13712226499724,15
"5","GO_ACETYL_COA_BIOSYNTHETIC_PROCESS",0.844961240310077,0.901117281978891,0.0519512476197082,0.129030599125739,0.698944264477688,21
"6","GO_ACETYL_COA_BIOSYNTHETIC_PROCESS_FROM_PYRUVATE",0.816494845360825,0.884355136081363,0.0564118388217596,0.152513152708515,0.701166307044232,15
"7","GO_ACETYL_COA_METABOLIC_PROCESS",0.708494208494209,0.828531177348277,0.059989249649033,0.115685467270482,0.800715314313537,34
"8","GO_ACIDIC_AMINO_ACID_TRANSPORT",0.00875825580513197,0.0943226922727188,0.380730400722792,-0.206746788460956,-1.96360094749367,63
"9","GO_ACID_SECRETION",0.00526746345613884,0.0690654813137099,0.407017918923954,-0.17636338227935,-1.96288381136788,89
"10","GO_ACROSOME_REACTION",0.9453125,0.962914594794752,0.0471642455670861,0.101334293503421,0.592033940951254,25
"11","GO_ACTIN_CYTOSKELETON_REORGANIZATION",0.166030534351145,0.472382383195279,0.148261500475107,0.118474613769022,1.29660575608979,87
"12","GO_ACTIN_FILAMENT_BASED_MOVEMENT",0.514177693761815,0.723334721732723,0.0747385227439092,0.0742479679375643,0.932687890455007,117
"13","GO_ACTIN_FILAMENT_BASED_PROCESS",3.26301800623032e-05,0.00193928008419664,0.557332238758646,0.0939746171454748,2.74370914853165,642
"14","GO_ACTIN_FILAMENT_BUNDLE_ORGANIZATION",0.0964083175803403,0.36732949776428,0.197822021315103,0.107435954914099,1.44711046919116,135
"15","GO_ACTIN_FILAMENT_DEPOLYMERIZATION",0.361702127659574,0.634329341549432,0.0952879846194844,0.130859493446384,1.05105585101821,45
"16","GO_ACTIN_FILAMENT_ORGANIZATION",0.00350591985418695,0.0522523163407306,0.431707695803346,0.095296834877925,2.0056563890417,332
"17","GO_ACTIN_FILAMENT_POLYMERIZATION",0.0621359223300971,0.297686707704416,0.252961123069611,0.111770044527638,1.55602394764502,146
"18","GO_ACTIN_MEDIATED_CELL_CONTRACTION",0.593632958801498,0.766797929295164,0.0670512579829467,0.0772435192053232,0.879199954956356,95
"19","GO_ACTIN_NUCLEATION",0.224852071005917,0.534801319082256,0.127505315300183,0.15426741932766,1.21551372302348,44
"20","GO_ACTIN_POLYMERIZATION_OR_DEPOLYMERIZATION",0.08203125,0.338387692802057,0.219250346703755,0.0954833530607178,1.46080205690742,172
"21","GO_ACTION_POTENTIAL",0.0102432510975493,0.102731272465838,0.380730400722792,-0.157485901770029,-1.95065715090422,112
"22","GO_ACTIVATED_T_CELL_PROLIFERATION",0.647540983606557,0.796663959158404,0.0672065093710464,-0.138749326001757,-0.857522030085809,27
"23","GO_ACTIVATION_OF_ADENYLATE_CYCLASE_ACTIVITY",0.481624758220503,0.704300817375955,0.0793434960134973,0.152254942138438,0.958492756915608,29
"24","GO_ACTIVATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY",0.602409638554217,0.770657025303261,0.0697792517076235,0.19891454422608,0.885749186005326,14
"25","GO_ACTIVATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY_INVOLVED_IN_APOPTOTIC_PROCESS",0.0124244878926623,0.114581388343441,0.380730400722792,0.184727808142266,1.84932102909182,72
"26","GO_ACTIVATION_OF_GTPASE_ACTIVITY",0.010488907129825,0.10475850398958,0.380730400722792,0.182016768724704,1.93210284918906,81
"27","GO_ACTIVATION_OF_IMMUNE_RESPONSE",0.0342857142857143,0.219191804211725,0.341793380897475,0.0640038415243634,1.61676648192676,462
"28","GO_ACTIVATION_OF_INNATE_IMMUNE_RESPONSE",0.197530864197531,0.506678009173107,0.140406238523342,0.0697268174245511,1.25644497467769,251
"29","GO_ACTIVATION_OF_JUN_KINASE_ACTIVITY",0.304263565891473,0.594927612517565,0.105920292736253,0.176706455374906,1.13909509293919,30
"30","GO_ACTIVATION_OF_MAPKKK_ACTIVITY",0.337972166998012,0.61894555289875,0.100990587455923,0.273727249363333,1.09419369578293,11
"31","GO_ACTIVATION_OF_MAPKK_ACTIVITY",0.00697983204927508,0.0829652135437289,0.407017918923954,0.247489258477364,1.98781934986911,45
"32","GO_ACTIVATION_OF_MAPK_ACTIVITY",0.0706106870229008,0.316636128729152,0.234392647294686,0.117931561268975,1.53589689536189,124
"33","GO_ACTIVATION_OF_NF_KAPPAB_INDUCING_KINASE_ACTIVITY",0.240246406570842,0.549052070801279,0.12563992130984,-0.237516568398921,-1.20570712536718,18
"34","GO_ACTIVATION_OF_PHOSPHOLIPASE_C_ACTIVITY",0.0143818958819629,0.126792681197527,0.380730400722792,-0.318191169044903,-1.77000205479541,22
"35","GO_ACTIVATION_OF_PROTEIN_KINASE_ACTIVITY",0.00278141579461933,0.0451085609104657,0.431707695803346,0.111564180215312,2.13530910418922,277
"36","GO_ACTIVATION_OF_PROTEIN_KINASE_A_ACTIVITY",0.407114624505929,0.660685666413429,0.0897104652742981,0.208366980912371,1.01996896671449,17
