"","pathway","pval","padj","log2err","ES","NES","size"
"1","GO_2_OXOGLUTARATE_METABOLIC_PROCESS",0.730314960629921,0.840053513694303,0.059476028695732,-0.174168439876072,-0.794362381559013,14
"2","GO_3_PHOSPHOADENOSINE_5_PHOSPHOSULFATE_METABOLIC_PROCESS",1,1,0.0445961615888961,-0.0768044054618737,-0.405261825713654,19
"3","GO_3_UTR_MEDIATED_MRNA_DESTABILIZATION",0.580708661417323,0.756657073776104,0.070619624712259,-0.196476222821378,-0.896105634242129,14
"4","GO_3_UTR_MEDIATED_MRNA_STABILIZATION",0.358925143953935,0.615709253401703,0.0952879846194844,-0.225376031052887,-1.07170588209194,15
"5","GO_ACETYL_COA_BIOSYNTHETIC_PROCESS",0.503067484662577,0.71072733911522,0.0799858801499946,0.173308927531409,0.935536367855317,21
"6","GO_ACETYL_COA_BIOSYNTHETIC_PROCESS_FROM_PYRUVATE",0.836099585062241,0.899955800094496,0.0555947097758869,0.154196991751577,0.703240637868461,15
"7","GO_ACETYL_COA_METABOLIC_PROCESS",0.241516966067864,0.516219268985722,0.123257226381337,0.16958301533338,1.18334005161148,35
"8","GO_ACIDIC_AMINO_ACID_TRANSPORT",0.149019607843137,0.407849537118419,0.159646701919906,0.141745684415269,1.31774522298651,60
"9","GO_ACID_SECRETION",0.445807770961145,0.678833998653125,0.0865399737444125,0.0915410810503233,1.00718213247483,89
"10","GO_ACROSOME_REACTION",0.99203187250996,0.994105084364735,0.0458620343117985,0.083362896630531,0.50452797802178,26
"11","GO_ACTIN_CYTOSKELETON_REORGANIZATION",0.174509803921569,0.439486730825313,0.14641623786055,-0.116709900733375,-1.26464907637322,86
"12","GO_ACTIN_FILAMENT_BASED_MOVEMENT",0.642424242424242,0.793106138626221,0.0668966276500666,0.0675151123677667,0.846946246896203,112
"13","GO_ACTIN_FILAMENT_BASED_PROCESS",0.0071558096413154,0.0686242144602147,0.407017918923954,0.0680653778098917,1.93458737469175,633
