"","pathway","pval","padj","log2err","ES","NES","size"
"1","REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT",0.0204277714459289,0.0947573935979225,0.352487857583619,0.151424023403889,1.7726079120247,96
"2","REACTOME_ABC_TRANSPORTERS_IN_LIPID_HOMEOSTASIS",0.597402597402597,0.71377972676674,0.0739901439101341,0.182114395886889,0.874444266461853,16
"3","REACTOME_ABC_TRANSPORTER_DISORDERS",0.0425101214574899,0.149939853319709,0.315324831550005,0.169588722269687,1.70573173126045,70
"4","REACTOME_ABORTIVE_ELONGATION_OF_HIV_1_TRANSCRIPT_IN_THE_ABSENCE_OF_TAT",0.92798353909465,0.945105006605622,0.0503964322442957,0.105885878230457,0.613349057770347,23
"5","REACTOME_ACETYLCHOLINE_NEUROTRANSMITTER_RELEASE_CYCLE",0.0935550935550936,0.245824983299933,0.211400189384923,0.335589922851528,1.47532637157986,13
"6","REACTOME_ACETYLCHOLINE_REGULATES_INSULIN_SECRETION",0.313929313929314,0.499605476908796,0.108394255853397,0.285865542763158,1.11663522406119,10
"7","REACTOME_ACTIVATED_NOTCH1_TRANSMITS_SIGNAL_TO_THE_NUCLEUS",0.228628230616302,0.407874010458825,0.126875729929857,0.179676869390586,1.17854525279908,29
"8","REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_FRS2_AND_FRS3",0.0140193452722279,0.0755334571390812,0.380730400722792,0.470672286184211,1.83851907670501,10
"9","REACTOME_ACTIVATED_TAK1_MEDIATES_P38_MAPK_ACTIVATION",0.195445920303605,0.373318789200982,0.135002033828631,-0.220946868395953,-1.25175954850572,22
"10","REACTOME_ACTIVATION_OF_AMPK_DOWNSTREAM_OF_NMDARS",0.519924098671727,0.658062873870434,0.0743625384422526,-0.16683342372501,-0.945183485395381,22
"11","REACTOME_ACTIVATION_OF_ANTERIOR_HOX_GENES_IN_HINDBRAIN_DEVELOPMENT_DURING_EARLY_EMBRYOGENESIS",0.0349075975359343,0.134547279374866,0.352171384439073,0.197272352698805,1.67379691953913,50
"12","REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS",0.158215010141988,0.335508637236084,0.157402899305283,0.190166074920243,1.30081664189555,32
"13","REACTOME_ACTIVATION_OF_BAD_AND_TRANSLOCATION_TO_MITOCHONDRIA",0.642105263157895,0.746549950760477,0.0689567351672811,0.193127405187862,0.871986956829546,14
"14","REACTOME_ACTIVATION_OF_BH3_ONLY_PROTEINS",0.534791252485089,0.66939857453916,0.0753093764172773,-0.148310378786765,-0.927854757880188,28
"15","REACTOME_ACTIVATION_OF_GENE_EXPRESSION_BY_SREBF_SREBP",0.0874200426439232,0.238890413561612,0.222056046145248,0.190603671452106,1.47148177015395,42
"16","REACTOME_ACTIVATION_OF_IRF3_IRF7_MEDIATED_BY_TBK1_IKK_EPSILON",0.348148148148148,0.526514459665145,0.0949751525905595,-0.221201799485861,-1.08081421802549,16
"17","REACTOME_ACTIVATION_OF_KAINATE_RECEPTORS_UPON_GLUTAMATE_BINDING",0.0593047034764826,0.192894583576005,0.266350657088526,0.255116334283001,1.58157304035002,26
"18","REACTOME_ACTIVATION_OF_MATRIX_METALLOPROTEINASES",0.313092979127135,0.499500937798203,0.102821842840815,-0.240871302253165,-1.10799165102095,14
"19","REACTOME_ACTIVATION_OF_NMDA_RECEPTORS_AND_POSTSYNAPTIC_EVENTS",0.00726399906639073,0.0498102793123936,0.407017918923954,0.171633831800095,1.90614094664644,85
"20","REACTOME_ACTIVATION_OF_RAC1",0.170212765957447,0.346153846153846,0.155241966228839,0.313697268770776,1.33688301254605,12
"21","REACTOME_ACTIVATION_OF_SMO",0.1375,0.31170431211499,0.172324344900946,0.2850410433054,1.33476921305714,15
"22","REACTOME_ACTIVATION_OF_THE_AP_1_FAMILY_OF_TRANSCRIPTION_FACTORS",0.587332053742802,0.705565383386348,0.0687943095604775,-0.237201891447368,-0.907210901470802,10
"23","REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S",0.0755102040816327,0.221847118398843,0.234392647294686,0.16538505273332,1.51237223951327,58
"24","REACTOME_ACTIVATION_OF_THE_PRE_REPLICATIVE_COMPLEX",0.204771371769384,0.385780877872696,0.135002033828631,0.186899141878359,1.22591793345494,29
"25","REACTOME_ACYL_CHAIN_REMODELLING_OF_PC",0.121212121212121,0.284719535783366,0.188204146308491,0.279042416452442,1.33985586355321,16
"26","REACTOME_ACYL_CHAIN_REMODELLING_OF_PE",0.856842105263158,0.896638563232726,0.0551351763385257,0.152301636262155,0.687655075131427,14
"27","REACTOME_ACYL_CHAIN_REMODELLING_OF_PS",0.565957446808511,0.688986784140969,0.0758886900606117,0.208448990781673,0.888346640218971,12
"28","REACTOME_ADAPTIVE_IMMUNE_SYSTEM",0.00432096523513168,0.0362314144465185,0.407017918923954,0.0720901917319849,2.01559015058869,628
"29","REACTOME_ADENYLATE_CYCLASE_ACTIVATING_PATHWAY",0.345114345114345,0.523360215667908,0.102449405629826,0.277055921052632,1.08222347293672,10
"30","REACTOME_ADENYLATE_CYCLASE_INHIBITORY_PATHWAY",0.158004158004158,0.335508637236084,0.159646701919906,0.300190992886207,1.31970496775525,13
"31","REACTOME_ADHERENS_JUNCTIONS_INTERACTIONS",0.336065573770492,0.517456615680088,0.103197466945307,0.179558664677743,1.08365111354577,25
"32","REACTOME_ADORA2B_MEDIATED_ANTI_INFLAMMATORY_CYTOKINES_PRODUCTION",0.047808764940239,0.163915765509391,0.294066672318865,0.155179012513233,1.62106456563461,76
"33","REACTOME_ADP_SIGNALLING_THROUGH_P2Y_PURINOCEPTOR_1",0.0208939715993167,0.0954525590508609,0.352487857583619,0.324722967098899,1.78444104913969,21
"34","REACTOME_ADP_SIGNALLING_THROUGH_P2Y_PURINOCEPTOR_12",0.0480167014613779,0.164119004375731,0.30068212900741,0.327459751446468,1.64409645062528,17
"35","REACTOME_ADRENALINE_NORADRENALINE_INHIBITS_INSULIN_SECRETION",0.00856290706923456,0.0559375704404435,0.380730400722792,0.318001405891026,1.89314460345927,24
"36","REACTOME_ADVANCED_GLYCOSYLATION_ENDPRODUCT_RECEPTOR_SIGNALING",0.322717622080679,0.504646253225312,0.107972360317345,0.264484474661807,1.08086237007697,11
"37","REACTOME_AFLATOXIN_ACTIVATION_AND_DETOXIFICATION",0.172932330827068,0.346153846153846,0.143758989039275,-0.302054418971248,-1.27613917170334,12
"38","REACTOME_AGGREPHAGY",0.837164750957854,0.88527766767957,0.0518457624865066,-0.100772002058672,-0.723708163835671,36
"39","REACTOME_AKT_PHOSPHORYLATES_TARGETS_IN_THE_CYTOSOL",0.0116764287060627,0.0680074104655016,0.380730400722792,0.436209277048265,1.96952265611468,14
"40","REACTOME_AKT_PHOSPHORYLATES_TARGETS_IN_THE_NUCLEUS",0.652591170825336,0.754409060304891,0.0636424081651019,-0.224527138157895,-0.858734583312037,10
"41","REACTOME_ALPHA_LINOLENIC_OMEGA3_AND_LINOLEIC_OMEGA6_ACID_METABOLISM",0.893617021276596,0.92201232849473,0.0536769600638126,0.152436516911689,0.649638394205587,12
"42","REACTOME_ALPHA_PROTEIN_KINASE_1_SIGNALING_PATHWAY",0.55743879472693,0.684261354627614,0.0704500850658419,-0.228634844980258,-0.921089388972183,11
"43","REACTOME_AMINE_LIGAND_BINDING_RECEPTORS",0.687755102040816,0.784381851914319,0.0640703750499722,0.12328273732956,0.824208260280965,31
"44","REACTOME_AMINO_ACIDS_REGULATE_MTORC1",0.107216494845361,0.263410526315789,0.195789002148949,0.169336148735644,1.41911866847285,49
"45","REACTOME_AMINO_ACID_TRANSPORT_ACROSS_THE_PLASMA_MEMBRANE",0.542914171656687,0.675735338792539,0.0747385227439092,0.145223519728381,0.919496007953451,27
"46","REACTOME_AMYLOID_FIBER_FORMATION",0.574786324786325,0.694271447006677,0.0753093764172773,0.121097601941853,0.88935463980833,38
"47","REACTOME_ANCHORING_FIBRIL_FORMATION",0.0251992155756745,0.108000887212892,0.352487857583619,-0.373094785186709,-1.76789697976085,15
"48","REACTOME_ANCHORING_OF_THE_BASAL_BODY_TO_THE_PLASMA_MEMBRANE",0.426294820717131,0.581644862205984,0.0875697115548511,0.0878003917435252,1.00863339254097,93
"49","REACTOME_ANTIGEN_ACTIVATES_B_CELL_RECEPTOR_BCR_LEADING_TO_GENERATION_OF_SECOND_MESSENGERS",0.859649122807018,0.897025171624714,0.0514264916187015,-0.113536720481165,-0.689701090573286,26
"50","REACTOME_ANTIGEN_PRESENTATION_FOLDING_ASSEMBLY_AND_PEPTIDE_LOADING_OF_CLASS_I_MHC",0.273809523809524,0.459400781589231,0.114266502484433,-0.199760827075404,-1.15837504727053,24
"51","REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION",0.242,0.421400630914826,0.123257226381337,-0.105839964811648,-1.20097266993593,92
"52","REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION",5.03551143954501e-06,0.000277960231462885,0.610526878385931,0.151332973595747,3.01328535440921,286
"53","REACTOME_ANTIMICROBIAL_PEPTIDES",0.000352356645240325,0.00603099674491098,0.49849310876659,-0.467007225534051,-2.32391372548816,17
