"","pathway","pval","padj","log2err","ES","NES","size"
"1","GO_2_OXOGLUTARATE_METABOLIC_PROCESS",0.0506072874493927,0.197768494963193,0.287857117255149,0.364268039950928,1.62306586879387,14
"2","GO_3_PHOSPHOADENOSINE_5_PHOSPHOSULFATE_METABOLIC_PROCESS",0.512244897959184,0.669217524070879,0.0789209638180035,0.180821120062118,0.93827848389044,19
"3","GO_3_UTR_MEDIATED_MRNA_DESTABILIZATION",0.389763779527559,0.592179126373462,0.0919686140000427,-0.230196081149456,-1.04989806062192,14
"4","GO_3_UTR_MEDIATED_MRNA_STABILIZATION",0.466804979253112,0.640797909499595,0.0847985102819124,0.214410480349345,0.977854115399851,15
"5","GO_ACETYL_COA_BIOSYNTHETIC_PROCESS",0.703476482617587,0.79932932088894,0.0630790410571939,0.145207587985689,0.783842940950308,21
"6","GO_ACETYL_COA_BIOSYNTHETIC_PROCESS_FROM_PYRUVATE",0.856846473029046,0.898442781144604,0.0544555953940371,0.149636098981077,0.682439939328613,15
"7","GO_ACETYL_COA_METABOLIC_PROCESS",0.544910179640719,0.692566268690836,0.0745500777420554,0.131908693540554,0.920450906686748,35
"8","GO_ACIDIC_AMINO_ACID_TRANSPORT",0.000482006339172214,0.00702498600708439,0.49849310876659,-0.262314612205203,-2.36562893325405,60
"9","GO_ACID_SECRETION",0.000191223034100037,0.00327469445896313,0.518848077743792,-0.226072711992752,-2.4841959912815,89
"10","GO_ACROSOME_REACTION",0.414,0.607259100642398,0.0894366833718621,-0.171787652126504,-1.03120079893279,26
"11","GO_ACTIN_CYTOSKELETON_REORGANIZATION",0.0941176470588235,0.278061686781922,0.204294756516886,-0.131684815161627,-1.42691475890277,86
"12","GO_ACTIN_FILAMENT_BASED_MOVEMENT",0.0259487103766849,0.126062883744887,0.352487857583619,-0.137480326065004,-1.72527900304479,112
"13","GO_ACTIN_FILAMENT_BASED_PROCESS",0.000481487526874437,0.00702498600708439,0.49849310876659,-0.0823741819002483,-2.38030191304947,633
"14","GO_ACTIN_FILAMENT_BUNDLE_ORGANIZATION",0.00556048518266588,0.041579923453813,0.407017918923954,-0.148489728199873,-2.04119296193736,132
"15","GO_ACTIN_FILAMENT_DEPOLYMERIZATION",0.0495049504950495,0.195210721730068,0.287857117255149,-0.203950245371945,-1.594134479712,44
"16","GO_ACTIN_FILAMENT_ORGANIZATION",0.00243963560770253,0.0239623584281223,0.431707695803346,-0.101497640942752,-2.10496495200503,326
"17","GO_ACTIN_FILAMENT_POLYMERIZATION",0.147058823529412,0.355416864326376,0.160801401070022,-0.0911520070043104,-1.30881603675208,145
"18","GO_ACTIN_MEDIATED_CELL_CONTRACTION",0.00290752506594156,0.0271237017338323,0.431707695803346,-0.184562941319698,-2.03864722928732,90
"19","GO_ACTIN_NUCLEATION",0.653386454183267,0.767470075269992,0.0653834195468773,0.108705280974796,0.833920749295843,43
"20","GO_ACTIN_POLYMERIZATION_OR_DEPOLYMERIZATION",0.109561752988048,0.304373467889739,0.190023305279108,-0.0891414024451958,-1.37554611248119,171
"21","GO_ACTION_POTENTIAL",1.05169955943614e-10,1.29305112499905e-08,0.839088935621274,-0.324383058231068,-4.01341575270687,107
"22","GO_ACTIVATED_T_CELL_PROLIFERATION",0.16969696969697,0.382017356665244,0.151148761385484,-0.204175018553326,-1.27130772751005,28
"23","GO_ACTIVATION_OF_ADENYLATE_CYCLASE_ACTIVITY",0.00908344652505111,0.0586996308458491,0.380730400722792,-0.296179037107975,-1.88065645911332,29
"24","GO_ACTIVATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY",0.220907297830375,0.440436795466381,0.128788713061714,-0.274985445371628,-1.2065413099933,13
"25","GO_ACTIVATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY_INVOLVED_IN_APOPTOTIC_PROCESS",0.107883817427386,0.301107627802279,0.195789002148949,0.141923644621451,1.41180763603527,71
"26","GO_ACTIVATION_OF_GTPASE_ACTIVITY",0.0311276135479513,0.14542664341939,0.352487857583619,0.161450474568021,1.69231240178772,80
"27","GO_ACTIVATION_OF_IMMUNE_RESPONSE",0.0500963391136802,0.196910213870364,0.282013350011725,0.0651191510682104,1.59625773620798,456
"28","GO_ACTIVATION_OF_INNATE_IMMUNE_RESPONSE",0.0106483296960313,0.0653761086971446,0.380730400722792,0.100994687261756,1.82629107139387,246
"29","GO_ACTIVATION_OF_JUN_KINASE_ACTIVITY",0.0851485148514852,0.263241217738795,0.216542836735348,0.225200291332848,1.45979486513357,30
"30","GO_ACTIVATION_OF_MAPKKK_ACTIVITY",0.173038229376258,0.386274818370184,0.149207542435322,0.325458426312215,1.30725525282504,11
"31","GO_ACTIVATION_OF_MAPKK_ACTIVITY",0.252918287937743,0.47152056858928,0.118287526124085,0.148380304502753,1.18678478975802,45
"32","GO_ACTIVATION_OF_MAPK_ACTIVITY",0.165322580645161,0.376126193428858,0.153158808683073,0.0971010855489347,1.27577949650978,124
"33","GO_ACTIVATION_OF_NF_KAPPAB_INDUCING_KINASE_ACTIVITY",0.938559322033898,0.954944507818064,0.051218434854034,0.12430638016076,0.603547811121791,17
"34","GO_ACTIVATION_OF_PHOSPHOLIPASE_C_ACTIVITY",0.443339960238569,0.626714360066019,0.0852884689790502,-0.177182934524098,-0.995045544125445,22
"35","GO_ACTIVATION_OF_PROTEIN_KINASE_ACTIVITY",0.0185205450711479,0.096528275669733,0.352487857583619,0.0913109713755831,1.76967997412298,276
"36","GO_ACTIVATION_OF_PROTEIN_KINASE_A_ACTIVITY",0.109433962264151,0.304194695105278,0.184706471207739,-0.274607805078553,-1.38654847233484,17
"37","GO_ACTIVATION_OF_PROTEIN_KINASE_B_ACTIVITY",0.0162438913899969,0.0882100330861098,0.352487857583619,0.292083373790336,1.79237948983303,27
"38","GO_ACTIVATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_TYROSINE_KINASE_ACTIVITY",0.64950495049505,0.765015042403282,0.0653834195468773,-0.210439507131076,-0.852339404136806,11
"39","GO_ACTIVIN_RECEPTOR_SIGNALING_PATHWAY",0.280163599182004,0.501195011528897,0.114750719227023,-0.175498045452338,-1.1587240103943,32
"40","GO_ACTOMYOSIN_STRUCTURE_ORGANIZATION",0.101593625498008,0.291352532453916,0.197822021315103,0.0984731860585959,1.46074084480027,161
"41","GO_ACUTE_INFLAMMATORY_RESPONSE",0.553571428571429,0.699071635501712,0.0734381410838857,0.0965333914814113,0.910577854164394,62
"42","GO_ACUTE_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS",0.00540918182988808,0.0408457380983614,0.407017918923954,-0.439881920912389,-1.93005018277509,13
"43","GO_ACUTE_PHASE_RESPONSE",0.274353876739563,0.494624518613607,0.114266502484433,-0.203878076008348,-1.14496337709874,22
"44","GO_ACYLGLYCEROL_HOMEOSTASIS",0.173489278752437,0.38692143796183,0.14641623786055,-0.233553817566631,-1.28835836112359,21
"45","GO_ADAPTATION_OF_SIGNALING_PATHWAY",0.840690978886756,0.888231481628849,0.0517405459873163,-0.150655021834061,-0.716393275327337,15
"46","GO_ADAPTIVE_IMMUNE_RESPONSE",0.121387283236994,0.322287941927678,0.176694268938498,0.0739689565630155,1.38718022707056,263
"47","GO_ADAPTIVE_IMMUNE_RESPONSE_BASED_ON_SOMATIC_RECOMBINATION_OF_IMMUNE_RECEPTORS_BUILT_FROM_IMMUNOGLOBULIN_SUPERFAMILY_DOMAINS",0.0688976377952756,0.236883707143563,0.241339976815091,0.0973675308770835,1.51590408492268,179
"48","GO_ADAPTIVE_THERMOGENESIS",0.17004048582996,0.382261896891661,0.151148761385484,0.0967311579466559,1.27577480158044,127
"49","GO_ADENOSINE_RECEPTOR_SIGNALING_PATHWAY",0.973947895791583,0.978437075281928,0.0469758727821845,-0.1371585892398,-0.570396817945514,12
"50","GO_ADENYLATE_CYCLASE_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY",0.0180521141110472,0.0948082006160696,0.352487857583619,-0.184951785483517,-1.7716951611008,67
"51","GO_ADENYLATE_CYCLASE_INHIBITING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY",3.05885523314327e-06,0.000108646006243867,0.627256739718528,-0.306790144907391,-2.97831416192044,70
"52","GO_ADHERENS_JUNCTION_ASSEMBLY",0.531746031746032,0.682656552134464,0.0755015292281669,-0.236065971380063,-0.915680572425323,10
"53","GO_ADHERENS_JUNCTION_ORGANIZATION",0.580645161290323,0.718872591889258,0.0718276293603809,0.09982949375968,0.890648531918494,56
"54","GO_ADIPOSE_TISSUE_DEVELOPMENT",0.34307992202729,0.555993758589097,0.0988903007520636,0.161653838683048,1.08787088643507,32
"55","GO_ADP_METABOLIC_PROCESS",0.55625,0.700793155543878,0.0756946307932749,0.0763334257434362,0.896222216354643,103
"56","GO_ADRENAL_GLAND_DEVELOPMENT",0.288167938931298,0.506697934424486,0.108394255853397,-0.218113585998285,-1.12067899289839,18
"57","GO_ADRENERGIC_RECEPTOR_SIGNALING_PATHWAY",0.801192842942346,0.863307793687314,0.0555947097758869,-0.132699121487162,-0.745227918816318,22
"58","GO_ADULT_BEHAVIOR",3.25918287301949e-06,0.00011332881778589,0.627256739718528,-0.24937343358396,-3.0389197214465,105
"59","GO_ADULT_LOCOMOTORY_BEHAVIOR",0.00359832688361961,0.0313234726736505,0.431707695803346,-0.224626661726267,-1.99476338751464,58
"60","GO_AEROBIC_ELECTRON_TRANSPORT_CHAIN",0.0360169491525424,0.159613004793383,0.352171384439073,0.353649068322981,1.71708098020036,17
"61","GO_AEROBIC_RESPIRATION",0.0156830484514775,0.086337792565826,0.352487857583619,0.179283279247806,1.84462418661191,76
"62","GO_AGING",0.0494457135098319,0.195210721730068,0.321775918075361,0.0906316427492125,1.67214035530259,253
