"","pathway","pval","padj","log2err","ES","NES","size"
"1","REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT",0.00543697868430112,0.22141183970641,0.407017918923954,-0.17735431340291,-2.09160356218602,96
"2","REACTOME_ABC_TRANSPORTERS_IN_LIPID_HOMEOSTASIS",0.460674157303371,0.897016933059028,0.0799858801499946,0.205394629051252,0.989023479019514,16
"3","REACTOME_ABC_TRANSPORTER_DISORDERS",0.00252837745028456,0.208040967556823,0.431707695803346,-0.213927049486941,-2.1548556678246,70
"4","REACTOME_ABORTIVE_ELONGATION_OF_HIV_1_TRANSCRIPT_IN_THE_ABSENCE_OF_TAT",0.187376725838264,0.730193661971831,0.141225119642531,0.215168844588155,1.24190104795422,23
"5","REACTOME_ACETYLCHOLINE_NEUROTRANSMITTER_RELEASE_CYCLE",0.796875,0.986934707209482,0.0550211117163117,0.173287601105764,0.752671254257563,13
"6","REACTOME_ACETYLCHOLINE_REGULATES_INSULIN_SECRETION",0.877551020408163,0.986934707209482,0.0525898950623616,-0.161969596150893,-0.637389064908012,10
"7","REACTOME_ACTIVATED_NOTCH1_TRANSMITS_SIGNAL_TO_THE_NUCLEUS",0.797270955165692,0.986934707209482,0.0549073703290958,0.115071498987672,0.738382596929375,29
"8","REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_FRS2_AND_FRS3",0.056640625,0.526424632352941,0.266350657088526,0.408143522546962,1.5593682424975,10
"9","REACTOME_ACTIVATED_TAK1_MEDIATES_P38_MAPK_ACTIVATION",0.440944881889764,0.887626616799127,0.0850427463764322,-0.176005121638924,-1.00621904123331,22
"10","REACTOME_ACTIVATION_OF_AMPK_DOWNSTREAM_OF_NMDARS",0.856275303643725,0.986934707209482,0.053347785067549,0.127938540332907,0.712951338946761,22
"11","REACTOME_ACTIVATION_OF_ANTERIOR_HOX_GENES_IN_HINDBRAIN_DEVELOPMENT_DURING_EARLY_EMBRYOGENESIS",0.0514285714285714,0.512432432432432,0.276500599254472,0.193009180899626,1.61896074620503,50
"12","REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS",0.471953578336557,0.907792448069969,0.080419996876154,0.143921342557007,0.963043348834652,32
"13","REACTOME_ACTIVATION_OF_BAD_AND_TRANSLOCATION_TO_MITOCHONDRIA",0.0285714285714286,0.468681909534666,0.376039306993639,0.365001353021626,1.65756978585046,14
"14","REACTOME_ACTIVATION_OF_BH3_ONLY_PROTEINS",0.827037773359841,0.986934707209482,0.0541200569620232,0.114904525261101,0.718137320003228,28
"15","REACTOME_ACTIVATION_OF_GENE_EXPRESSION_BY_SREBF_SREBP",0.476482617586912,0.908213004690518,0.0828962134571565,-0.124893494952454,-0.961621190766893,42
"16","REACTOME_ACTIVATION_OF_IRF3_IRF7_MEDIATED_BY_TBK1_IKK_EPSILON",0.651685393258427,0.958347607052897,0.0625237414724762,0.17840868363115,0.85907980061223,16
"17","REACTOME_ACTIVATION_OF_KAINATE_RECEPTORS_UPON_GLUTAMATE_BINDING",0.708086785009862,0.968290483464306,0.0610363728309177,-0.131873761196029,-0.818450100053999,26
"18","REACTOME_ACTIVATION_OF_MATRIX_METALLOPROTEINASES",0.49685534591195,0.925242030696576,0.0819778796501272,-0.211064060088787,-0.977075900169982,14
"19","REACTOME_ACTIVATION_OF_NMDA_RECEPTORS_AND_POSTSYNAPTIC_EVENTS",0.0411522633744856,0.494759713701432,0.323470511553299,0.156909089810007,1.66264165160051,85
"20","REACTOME_ACTIVATION_OF_RAC1",0.16988416988417,0.730193661971831,0.147331213699377,0.310749936012286,1.29866946437023,12
"21","REACTOME_ACTIVATION_OF_SMO",0.65625,0.958347607052897,0.0673623868166279,-0.177981432179671,-0.847468004314179,15
"22","REACTOME_ACTIVATION_OF_THE_AP_1_FAMILY_OF_TRANSCRIPTION_FACTORS",0.953125,0.991312741312741,0.046788296531803,0.149634027742233,0.571697302463937,10
"23","REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S",0.552742616033755,0.941057207364058,0.0766746872490091,-0.101125247001197,-0.911579680159717,59
"24","REACTOME_ACTIVATION_OF_THE_PRE_REPLICATIVE_COMPLEX",0.558282208588957,0.941057207364058,0.0745500777420554,-0.140409736724014,-0.914533024305848,29
"25","REACTOME_ACYL_CHAIN_REMODELLING_OF_PC",0.39957264957265,0.882164804249768,0.0952879846194844,-0.212409118836721,-1.03930805242598,16
