"","pathway","pval","padj","log2err","ES","NES","size"
"1","REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT",0.247011952191235,0.512596231614894,0.121543282035469,0.100329117191533,1.17447801836441,96
"2","REACTOME_ABC_TRANSPORTERS_IN_LIPID_HOMEOSTASIS",0.207792207792208,0.486022452124147,0.140406238523342,0.251600257069409,1.20808902098723,16
"3","REACTOME_ABC_TRANSPORTER_DISORDERS",0.246062992125984,0.512596231614894,0.120985142145252,-0.120253071325457,-1.18365266793218,70
"4","REACTOME_ABORTIVE_ELONGATION_OF_HIV_1_TRANSCRIPT_IN_THE_ABSENCE_OF_TAT",0.0099195371747151,0.116501798307292,0.380730400722792,0.332179458797063,1.92416554000151,23
"5","REACTOME_ACETYLCHOLINE_NEUROTRANSMITTER_RELEASE_CYCLE",0.320537428023033,0.57728111017525,0.102080107662747,-0.252644440841634,-1.10423777201311,13
"6","REACTOME_ACETYLCHOLINE_REGULATES_INSULIN_SECRETION",0.437619961612284,0.660016991284101,0.0840745577910723,-0.265213815789474,-1.01434631670408,10
"7","REACTOME_ACTIVATED_NOTCH1_TRANSMITS_SIGNAL_TO_THE_NUCLEUS",0.0795228628230616,0.329159212880143,0.224966093540314,0.220858547420224,1.44866611648479,29
"8","REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_FRS2_AND_FRS3",0.481765834932821,0.686283202278497,0.0789209638180035,-0.256815378289474,-0.982225350008453,10
"9","REACTOME_ACTIVATED_TAK1_MEDIATES_P38_MAPK_ACTIVATION",0.709677419354839,0.819258840305898,0.0590954798717342,-0.142034934824484,-0.804689322725843,22
"10","REACTOME_ACTIVATION_OF_AMPK_DOWNSTREAM_OF_NMDARS",0.00515185311681997,0.0801076879009753,0.407017918923954,-0.35514577995549,-2.01205441108183,22
"11","REACTOME_ACTIVATION_OF_ANTERIOR_HOX_GENES_IN_HINDBRAIN_DEVELOPMENT_DURING_EARLY_EMBRYOGENESIS",0.197125256673511,0.471897850049111,0.140406238523342,0.145105067985167,1.23117310905655,50
"12","REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS",0.377281947261663,0.613672419595212,0.0956031492204301,0.151352011937841,1.03531198188579,32
"13","REACTOME_ACTIVATION_OF_BAD_AND_TRANSLOCATION_TO_MITOCHONDRIA",0.0112384122423071,0.124072071155071,0.380730400722792,-0.390440938867836,-1.79600183349221,14
"14","REACTOME_ACTIVATION_OF_BH3_ONLY_PROTEINS",0.518886679920477,0.716218959807896,0.0768736734126542,-0.150529889906369,-0.941740393999108,28
"15","REACTOME_ACTIVATION_OF_GENE_EXPRESSION_BY_SREBF_SREBP",0.394456289978678,0.623879078814701,0.0959206777921745,0.134480171805131,1.03820204380556,42
